time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/entropy_loss,train/n_updates,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_range
712704,348,41.54,18.813,188,3771,-0.6554448736831546,3470,18.340272878110408,0.5573334693908691,0.151953125,0.01689048,5.645458698272705,-0.02364451239700429,0.0003,0.2
714752,349,43.14,17.902,188,3784,-0.6364762351848186,3480,28.58114156126976,0.847204327583313,0.1484375,0.0144755,17.704315185546875,-0.017671579934540205,0.0003,0.2
716800,350,39.43,20.014,188,3797,-0.6870240705087781,3490,32.85520279109478,0.8840487599372864,0.127001953125,0.013795646,6.5885725021362305,-0.019007019102718913,0.0003,0.2
718848,351,39.45,20.108,188,3810,-0.5865880187600852,3500,19.267121148109435,0.6711094975471497,0.14404296875,0.015785638,4.525022506713867,-0.021706511129741556,0.0003,0.2
720896,352,40.96,18.968999999999998,188,3825,-0.6609521767124533,3510,20.603497916460036,0.7579365968704224,0.127587890625,0.013465324,6.539303302764893,-0.01724232408014359,0.0003,0.2
722944,353,43.99,17.258000000000003,188,3838,-0.6456730742007494,3520,17.657413299381734,0.789339542388916,0.169775390625,0.01921502,12.407936096191406,-0.021165941754588857,0.0003,0.2
724992,354,44.25,17.296999999999997,188,3852,-0.7392884707078338,3530,19.04260599911213,0.7758581638336182,0.164794921875,0.018147562,5.1000189781188965,-0.019238159533415455,0.0003,0.2
727040,355,42.24,18.554000000000002,188,3864,-0.6710309224203229,3540,19.593714885413647,0.8156054019927979,0.17783203125,0.018115193,5.8701863288879395,-0.022793873675982467,0.0003,0.2
729088,356,44.55,17.451,188,3877,-0.6535393564961851,3550,24.58784320950508,0.850190281867981,0.1421875,0.013432458,7.655941486358643,-0.021130132768303157,0.0003,0.2
731136,357,40.88,18.955999999999996,187,3891,-0.7261035002768039,3560,29.892968198657037,0.8149187564849854,0.1677734375,0.014978466,11.363504409790039,-0.01867078042268986,0.0003,0.2
733184,358,35.04,22.046999999999997,187,3905,-0.5685054528526962,3570,13.510197323560714,0.7157797813415527,0.163720703125,0.019352306,3.4149727821350098,-0.01998010033275932,0.0003,0.2
735232,359,40.69,18.606,187,3918,-0.5732506178319454,3580,13.480058132112026,0.7612674236297607,0.144189453125,0.01916581,4.655204772949219,-0.018334477905591486,0.0003,0.2
737280,360,41.7,18.204,187,3930,-0.6384806288406253,3590,15.108584394305945,0.7848999500274658,0.19736328125,0.01943828,4.034969329833984,-0.024196145343012176,0.0003,0.2
739328,361,38.78,20.31,187,3943,-0.6168050941079855,3600,15.351492705941201,0.8181632161140442,0.143896484375,0.017651064,2.969688653945923,-0.01346794568671612,0.0003,0.2
741376,362,41.84,18.561999999999998,187,3956,-0.5953040426596999,3610,12.907079780101776,0.7982743978500366,0.129345703125,0.014942665,4.244979381561279,-0.01845344413886778,0.0003,0.2
743424,363,47.37,15.128999999999998,187,3969,-0.7163861813023686,3620,17.08390005379915,0.8202990293502808,0.15810546875,0.014247637,8.300788879394531,-0.017988041567150503,0.0003,0.2
745472,364,49.92,13.630000000000003,187,3982,-0.7650736125186086,3630,12.04165301695466,0.799705445766449,0.16884765625,0.019740615,3.289217710494995,-0.018003634456545115,0.0003,0.2
747520,365,50.55,13.333,187,3995,-0.768598867021501,3640,24.41768921613693,0.8504717350006104,0.176318359375,0.023163453,9.779770851135254,-0.023881006614828948,0.0003,0.2
749568,366,40.5,19.261000000000003,187,4008,-0.6896424407139421,3650,24.640069107711316,0.8608100414276123,0.121484375,0.01569851,8.005949974060059,-0.0169106160508818,0.0003,0.2
751616,367,38.28,20.906999999999996,186,4020,-0.5688283483497798,3660,21.558432944118977,0.7814093232154846,0.11767578125,0.014904697,6.250732421875,-0.017393833489040843,0.0003,0.2
753664,368,37.48,21.096999999999998,186,4033,-0.6045007379725575,3670,30.129473514854908,0.7949029803276062,0.142724609375,0.014462739,4.716352462768555,-0.023148344835499303,0.0003,0.2
755712,369,34.64,22.335,186,4046,-0.6004800772294402,3680,13.018742854893208,0.8088418245315552,0.167578125,0.021099351,4.253298282623291,-0.023657441900286357,0.0003,0.2
757760,370,37.76,20.164,186,4059,-0.508235854934901,3690,9.46508189663291,0.6715399026870728,0.155419921875,0.017844293,3.234152317047119,-0.01861270345398225,0.0003,0.2
759808,371,41.49,18.039,186,4071,-0.66811159607023,3700,11.537234091758728,0.7772253155708313,0.142578125,0.014628231,2.5919604301452637,-0.01676257974031614,0.0003,0.2
761856,372,40.34,19.130000000000003,186,4084,-0.6605761541053653,3710,17.559862641990186,0.8425604104995728,0.1265625,0.01499459,10.009922981262207,-0.01480533916837885,0.0003,0.2
763904,373,39.39,19.293,186,4097,-0.6081346893683076,3720,15.592302522063255,0.7814750075340271,0.146826171875,0.014375679,3.063632011413574,-0.01723437952605309,0.0003,0.2
765952,374,44.78,16.070000000000004,186,4110,-0.679582419898361,3730,11.39379615932703,0.7555094957351685,0.164697265625,0.021174721,5.07981014251709,-0.018603032232203987,0.0003,0.2
768000,375,41.89,18.171999999999997,186,4123,-0.7253384286537766,3740,13.11545933932066,0.7874931693077087,0.162109375,0.018669106,4.300466060638428,-0.01579831048293272,0.0003,0.2
770048,376,45.21,17.019000000000002,186,4135,-0.6323526310734451,3750,14.154323989152909,0.7480224967002869,0.169775390625,0.018209446,6.22736120223999,-0.023572661975049414,0.0003,0.2
772096,377,47.54,15.697999999999997,186,4148,-0.7384286746382713,3760,21.509346739947794,0.8462574481964111,0.129443359375,0.012643129,10.798550605773926,-0.017788722772093025,0.0003,0.2
774144,378,43.63,17.243,186,4160,-0.6395963629707694,3770,23.970451417565346,0.8200736045837402,0.145654296875,0.014998654,23.206157684326172,-0.020389825468009805,0.0003,0.2
776192,379,43.37,17.409,185,4173,-0.7167334486730397,3780,19.1313714325428,0.8217830657958984,0.141259765625,0.014115424,5.3581037521362305,-0.01951102169259684,0.0003,0.2
778240,380,37.73,21.061999999999998,185,4186,-0.5979100160300732,3790,23.437565018236636,0.8682029843330383,0.140380859375,0.013224097,7.303360939025879,-0.020103634652332402,0.0003,0.2
780288,381,44.65,17.218000000000004,185,4199,-0.6055339156650007,3800,28.867222082614898,0.7902359962463379,0.125927734375,0.015489835,9.535368919372559,-0.021858760675240774,0.0003,0.2
782336,382,47.56,15.811000000000002,185,4211,-0.7805246137082577,3810,18.93002782166004,0.8384261131286621,0.184765625,0.023557309,7.453207969665527,-0.023377988614083734,0.0003,0.2
784384,383,44.64,16.97,185,4224,-0.6483711056411267,3820,23.96713788062334,0.6003738641738892,0.159423828125,0.015650265,7.24138879776001,-0.023364094266435133,0.0003,0.2
786432,384,34.42,22.070999999999998,185,4237,-0.6771106464788318,3830,15.306065307557583,0.5529712438583374,0.194921875,0.017983526,7.7841949462890625,-0.0206056666909717,0.0003,0.2
788480,385,37.8,20.592999999999996,185,4250,-0.5131509770639241,3840,7.413542047888041,0.730400800704956,0.149658203125,0.021529844,1.8277068138122559,-0.009337173886888196,0.0003,0.2
790528,386,41.6,18.589,185,4263,-0.7126413406804204,3850,14.932619047164916,0.7290017604827881,0.159033203125,0.016954156,6.1920390129089355,-0.017120536218862982,0.0003,0.2
792576,387,44.78,16.91,185,4275,-0.6455398077145219,3860,11.67010048031807,0.821816086769104,0.1611328125,0.015866386,3.8777546882629395,-0.014781362947542221,0.0003,0.2
794624,388,41.88,18.504,185,4288,-0.7107515310868621,3870,18.413666546344757,0.7037224769592285,0.160888671875,0.016851723,6.755118370056152,-0.017806779657257722,0.0003,0.2
796672,389,38.92,19.927999999999997,185,4301,-0.5654668752104044,3880,17.31860135793686,0.8302976489067078,0.141748046875,0.016256854,3.970764636993408,-0.022715879982570186,0.0003,0.2
798720,390,37.11,20.94,185,4313,-0.6521922544576227,3890,11.858307196199894,0.7575069665908813,0.170263671875,0.019888813,3.4896793365478516,-0.023244893499941098,0.0003,0.2
800768,391,39.0,19.528000000000002,185,4326,-0.5684787630103528,3900,16.264055835455657,0.8130919933319092,0.140966796875,0.015364866,3.6287195682525635,-0.018866846496530344,0.0003,0.2
802816,392,41.45,18.392000000000003,185,4339,-0.726283753477037,3910,24.610226030647755,0.8628302812576294,0.149072265625,0.013712959,7.130642414093018,-0.02133526490360964,0.0003,0.2
804864,393,38.78,20.179999999999996,184,4352,-0.6210673766210675,3920,23.48663219511509,0.8848069906234741,0.124560546875,0.016691849,8.122846603393555,-0.015732019518327433,0.0003,0.2
806912,394,40.19,19.097,184,4366,-0.6370483878999949,3930,19.908140468597413,0.8254780769348145,0.13583984375,0.016326392,7.264690399169922,-0.016927442817541306,0.0003,0.2
808960,395,41.52,18.521,184,4384,-0.6789208181202412,3940,12.192556934803724,0.8906182050704956,0.179248046875,0.023773607,3.542482852935791,-0.020076357598009055,0.0003,0.2
811008,396,47.05,15.643000000000004,184,4400,-0.6507001645863056,3950,24.661893752217292,0.8461324572563171,0.1271484375,0.012604191,8.639053344726562,-0.01779520392883569,0.0003,0.2
813056,397,51.57,13.105000000000002,184,4413,-0.8501515885815024,3960,35.02875383198261,0.8714767694473267,0.147119140625,0.014323931,11.61622428894043,-0.019092066762095784,0.0003,0.2
815104,398,36.82,21.094,184,4425,-0.6914089404046535,3970,32.65922222733498,0.7601827383041382,0.129541015625,0.014636125,13.985512733459473,-0.016977709520142527,0.0003,0.2
817152,399,36.89,21.287,184,4438,-0.5266575176268816,3980,35.242044407129285,0.7262963652610779,0.0986328125,0.010888527,10.1900053024292,-0.01809725674756919,0.0003,0.2
819200,400,42.61,17.972,184,4450,-0.6527181321755051,3990,18.020252142846584,0.762603759765625,0.155029296875,0.016111203,5.793657302856445,-0.022125026967842132,0.0003,0.2
821248,401,47.55,14.913000000000002,183,4463,-0.7287974515929818,4000,22.415282705426215,0.7917015552520752,0.18017578125,0.024478186,5.27669095993042,-0.02048505903367186,0.0003,0.2
823296,402,45.67,15.863999999999999,183,4476,-0.8266511106863618,4010,19.675957456231117,0.8403916954994202,0.1833984375,0.020900853,6.071734428405762,-0.017975438428402414,0.0003,0.2
825344,403,39.47,19.724000000000004,183,4489,-0.6651888942345977,4020,40.78990296423435,0.843381404876709,0.158935546875,0.015179131,14.394166946411133,-0.023994957565446385,0.0003,0.2
827392,404,39.03,19.625999999999998,183,4500,-0.6434249933809042,4030,12.664714768528938,0.8052592873573303,0.1599609375,0.01928249,2.243695020675659,-0.01815533080298337,0.0003,0.2
829440,405,41.85,18.187999999999995,184,4505,-0.6069536555558444,4040,9.115077469497919,0.3535032272338867,0.130908203125,0.01838538,1.940098762512207,-0.012210215770755895,0.0003,0.2
831488,406,46.21,16.394,184,4510,-0.7331906339153648,4050,11.983070714771747,0.7440810203552246,0.187109375,0.019296478,2.9443814754486084,-0.02128548807813786,0.0003,0.2
833536,407,39.4,19.762999999999998,184,4515,-0.6811144638806581,4060,14.54334340840578,0.8136768341064453,0.167529296875,0.022735104,4.971644401550293,-0.01807320169173181,0.0003,0.2
835584,408,38.22,19.165000000000003,184,4520,-0.5541108631528914,4070,13.245431213080883,0.813797116279602,0.127880859375,0.01819162,4.600131034851074,-0.016739055002108216,0.0003,0.2
837632,409,42.89,16.383000000000003,185,4524,-0.6516777975484729,4080,11.380933817476034,0.7322916984558105,0.12685546875,0.012419052,1.959863305091858,-0.008239652049087453,0.0003,0.2
839680,410,49.02,13.314999999999998,185,4529,-0.6744106378406286,4090,16.331696099042894,0.7780689001083374,0.164501953125,0.016716275,8.344157218933105,-0.014532691008935218,0.0003,0.2
841728,411,47.47,14.850999999999999,185,4537,-0.7574246738106012,4100,11.487941451370716,0.8097947835922241,0.222216796875,0.024826486,4.03178596496582,-0.03120636505773291,0.0003,0.2
843776,412,46.42,15.526999999999997,185,4542,-0.6522035909816623,4110,20.377979111671447,0.8031711578369141,0.12939453125,0.014769234,10.171091079711914,-0.018091131662367844,0.0003,0.2
845824,413,42.49,17.753999999999998,186,4547,-0.6813224941492081,4120,21.12168505638838,0.871709942817688,0.1283203125,0.014816856,6.06602668762207,-0.014443899417528883,0.0003,0.2
847872,414,41.33,18.727999999999998,186,4551,-0.6504560445435346,4130,26.170368544757366,0.86490398645401,0.129638671875,0.014832168,16.211210250854492,-0.01859659667534288,0.0003,0.2
849920,415,38.98,20.005,186,4555,-0.6464674603193998,4140,20.34528769105673,0.7959242463111877,0.14892578125,0.014918072,3.410451650619507,-0.017519956923206337,0.0003,0.2
851968,416,39.94,19.509,186,4560,-0.6036385869607329,4150,27.66831020563841,0.8607382774353027,0.1357421875,0.01492958,6.970378875732422,-0.019899738689127845,0.0003,0.2
854016,417,37.82,20.831000000000003,186,4571,-0.6256823385134339,4160,35.82755261361599,0.8587751984596252,0.13828125,0.013644399,9.52785873413086,-0.016780056610878093,0.0003,0.2
856064,418,34.74,22.358,186,4586,-0.5801216930150985,4170,13.66200100928545,0.7380776405334473,0.162548828125,0.019449206,7.923460006713867,-0.021874301454226953,0.0003,0.2
858112,419,38.93,19.913999999999998,186,4599,-0.567091777920723,4180,24.07248101234436,0.8605105876922607,0.13671875,0.016423875,20.34891128540039,-0.019842991977930068,0.0003,0.2
860160,420,43.92,16.644000000000002,186,4613,-0.6492828777991235,4190,12.495766153931617,0.7877408862113953,0.176318359375,0.018954694,4.129875659942627,-0.018513756148604444,0.0003,0.2
862208,421,47.1,14.526,186,4629,-0.7541685407981277,4200,16.94192259311676,0.8429470062255859,0.1720703125,0.017934293,7.484522819519043,-0.018953746398619842,0.0003,0.2
864256,422,49.23,14.143999999999998,186,4641,-0.7270899031311273,4210,29.080154728889465,0.8435550928115845,0.171240234375,0.016394533,9.987579345703125,-0.0179406381023,0.0003,0.2
866304,423,41.7,18.795,186,4653,-0.6746705937199294,4220,20.730628103017807,0.7945084571838379,0.15146484375,0.016239295,6.268088340759277,-0.018085724776028655,0.0003,0.2
868352,424,33.95,22.85,186,4665,-0.5384137499146163,4230,16.945444102585316,0.6925451159477234,0.1400390625,0.017791247,6.843746662139893,-0.02065028433862608,0.0003,0.2
870400,425,40.14,19.229,186,4677,-0.47236384022980926,4240,15.017353200912476,0.8326971530914307,0.12060546875,0.018398114,1.8460749387741089,-0.012809113958792296,0.0003,0.2
872448,426,50.97,13.083999999999998,186,4689,-0.7506399922072887,4250,15.88314143717289,0.8498995304107666,0.188427734375,0.018973079,4.970752716064453,-0.022043290094006806,0.0003,0.2
874496,427,46.79,15.699999999999998,185,4701,-0.8046147862449289,4260,21.060543888807295,0.813654363155365,0.19833984375,0.017063841,12.96485710144043,-0.02324036663485458,0.0003,0.2
876544,428,39.43,20.253999999999998,185,4714,-0.5929461557418108,4270,28.09890783429146,0.8575911521911621,0.145556640625,0.017347686,5.685492992401123,-0.022964720742311328,0.0003,0.2
878592,429,39.97,19.834,185,4726,-0.621128314267844,4280,23.008427096903326,0.7647383809089661,0.127197265625,0.011405973,12.635262489318848,-0.015512822967139073,0.0003,0.2
880640,430,45.1,17.075,185,4738,-0.6729498820379376,4290,29.507919025421142,0.8269724249839783,0.133935546875,0.0124976365,15.323535919189453,-0.018288951578142587,0.0003,0.2
882688,431,43.32,17.982000000000003,185,4751,-0.7059803219512105,4300,25.113909427821635,0.8305974006652832,0.160498046875,0.018483324,10.87222671508789,-0.023219332717417274,0.0003,0.2
884736,432,42.94,17.985,185,4762,-0.5910477607510984,4310,23.84358934313059,0.8279885053634644,0.141552734375,0.01830962,8.508007049560547,-0.014767333968484309,0.0003,0.2
886784,433,43.57,17.005,185,4774,-0.8181877119466663,4320,21.24712765067816,0.8800798654556274,0.18759765625,0.020023994,6.7333831787109375,-0.018876691910554654,0.0003,0.2
888832,434,43.69,16.915,185,4788,-0.6075405175797641,4330,12.670128604769706,0.7663944959640503,0.155859375,0.025249356,3.0748777389526367,-0.010915023121924605,0.0003,0.2
890880,435,41.46,18.838,185,4800,-0.7538331225514412,4340,19.14595343619585,0.808994710445404,0.182763671875,0.021289133,5.730978965759277,-0.019387750352325383,0.0003,0.2
892928,436,31.88,24.084000000000007,185,4812,-0.49915633723139763,4350,22.264207437634468,0.804212212562561,0.126904296875,0.016511474,10.888542175292969,-0.020453247570549137,0.0003,0.2
894976,437,39.52,20.12,185,4824,-0.5064125486649573,4360,11.70768495053053,0.5006192326545715,0.149609375,0.023459118,2.7739417552948,-0.021861094609630528,0.0003,0.2
897024,438,43.91,17.738999999999997,185,4837,-0.7139726331457495,4370,15.64284224063158,0.807176947593689,0.186376953125,0.022085141,2.7763915061950684,-0.022761479558539577,0.0003,0.2
899072,439,33.19,23.27,185,4849,-0.6325955461710692,4380,17.437700855731965,0.8612492680549622,0.145263671875,0.017008211,2.3420417308807373,-0.019238566014973913,0.0003,0.2
901120,440,36.0,21.831,185,4861,-0.5401951231993735,4390,33.41452641785145,0.8288691639900208,0.100830078125,0.011475064,12.594666481018066,-0.018619908361142735,0.0003,0.2
903168,441,35.26,22.432999999999996,185,4873,-0.6154594184830785,4400,14.329057115316392,0.8185977339744568,0.1703125,0.022472773,3.8848531246185303,-0.021118263503012713,0.0003,0.2
905216,442,37.0,21.619,185,4885,-0.5502703587524593,4410,12.168908393383026,0.5422587394714355,0.16494140625,0.021180386,3.1090035438537598,-0.02704956794041209,0.0003,0.2
907264,443,39.47,20.000000000000004,185,4897,-0.6249210222624242,4420,16.10542300492525,0.7863708734512329,0.16142578125,0.016648341,5.526271820068359,-0.02410513048089342,0.0003,0.2
909312,444,38.68,20.241999999999997,185,4909,-0.6118450906127691,4430,13.475520928204059,0.7639431953430176,0.175390625,0.020111326,6.066095352172852,-0.023834660717693624,0.0003,0.2
911360,445,42.93,17.894999999999996,185,4921,-0.6271286801435053,4440,12.947672514617443,0.827803373336792,0.15302734375,0.01892836,5.979681968688965,-0.0206454985687742,0.0003,0.2
913408,446,49.08,14.505999999999998,185,4933,-0.7838778041303158,4450,18.30378372222185,0.8518232107162476,0.198291015625,0.02282906,3.172344923019409,-0.02300894228683319,0.0003,0.2
915456,447,45.44,16.707,185,4945,-0.7304483473300933,4460,24.919512610137463,0.877903938293457,0.160693359375,0.016986078,9.393614768981934,-0.0198769920898485,0.0003,0.2
917504,448,40.36,19.444000000000003,185,4957,-0.7045086411759257,4470,29.393733486533165,0.7734771966934204,0.14306640625,0.015143932,13.300302505493164,-0.019327820431499276,0.0003,0.2
919552,449,35.86,21.719,185,4969,-0.5759325644001365,4480,14.339386160671712,0.8805086612701416,0.146044921875,0.017271925,6.038639545440674,-0.020596696152642834,0.0003,0.2
921600,450,35.39,21.91,184,4982,-0.5488483139313758,4490,34.42018876373768,0.9002974033355713,0.113720703125,0.0142152235,11.579431533813477,-0.015068505646195263,0.0003,0.2
923648,451,37.05,21.160999999999998,184,4995,-0.6089155508205295,4500,14.082768669724464,0.7791060209274292,0.158935546875,0.018971235,4.260717868804932,-0.0165440148266498,0.0003,0.2
925696,452,41.05,18.951,184,5007,-0.5948883903212845,4510,26.743686130642892,0.849395751953125,0.11259765625,0.011128778,10.938961029052734,-0.015067260067735334,0.0003,0.2
927744,453,50.54,13.716999999999999,184,5020,-0.7265968594700098,4520,17.866081087291242,0.7889325022697449,0.164697265625,0.01731089,4.865350723266602,-0.01902188402164029,0.0003,0.2
929792,454,47.91,15.024,184,5033,-0.8574905965477229,4530,27.921821455657483,0.8640130758285522,0.1880859375,0.018525384,11.248859405517578,-0.02374625119700795,0.0003,0.2
931840,455,40.8,18.706000000000003,184,5044,-0.5893191098235547,4540,32.49533907771111,0.7769355177879333,0.139697265625,0.013341121,16.683473587036133,-0.019293699814443243,0.0003,0.2
933888,456,41.06,18.751,184,5057,-0.6752896509133279,4550,23.446962532401084,0.8360347747802734,0.163623046875,0.015024778,3.2923872470855713,-0.014329478808213026,0.0003,0.2
935936,457,40.55,19.195,184,5070,-0.59273402960971,4560,19.491711540520193,0.7367139458656311,0.14560546875,0.021001723,5.511242866516113,-0.020619646285194904,0.0003,0.2
937984,458,36.84,21.049000000000007,184,5082,-0.6420777129940689,4570,36.45726601779461,0.8256231546401978,0.13076171875,0.01242761,25.491273880004883,-0.020512275918736122,0.0003,0.2
940032,459,37.84,20.537000000000003,184,5094,-0.531564902421087,4580,18.557651905715467,0.8291656374931335,0.137353515625,0.015655566,7.026429653167725,-0.017851161700673402,0.0003,0.2
942080,460,31.38,24.107,184,5107,-0.6106719247996807,4590,18.391564044356347,0.8679317235946655,0.151318359375,0.014465917,5.602753162384033,-0.019231634242169095,0.0003,0.2
944128,461,37.17,20.874000000000002,184,5119,-0.44245525952428577,4600,10.172403474152087,0.4283825755119324,0.1443359375,0.021398216,4.907980918884277,-0.0228990667987091,0.0003,0.2
946176,462,46.32,16.092,184,5131,-0.7231307530775666,4610,23.774353781342505,0.8676683902740479,0.1798828125,0.018954879,9.986388206481934,-0.022135670182251488,0.0003,0.2
948224,463,40.47,19.544000000000004,184,5144,-0.7762617066502571,4620,28.64473603218794,0.884591281414032,0.176904296875,0.017969996,6.538937568664551,-0.020286717952694745,0.0003,0.2
950272,464,38.57,20.642000000000003,184,5156,-0.5564324729144573,4630,25.480427047610284,0.6576324701309204,0.126806640625,0.01793243,13.276453971862793,-0.024905024221516213,0.0003,0.2
952320,465,45.57,16.948999999999998,184,5168,-0.7267501585185527,4640,28.204428820312025,0.838956356048584,0.153955078125,0.015031859,20.294048309326172,-0.01907718150760047,0.0003,0.2
954368,466,48.47,15.556999999999999,184,5181,-0.709073563106358,4650,28.83150550723076,0.8610000014305115,0.158154296875,0.016114065,14.187538146972656,-0.022583973729342687,0.0003,0.2
956416,467,45.1,17.159000000000002,184,5194,-0.7535818073898554,4660,24.682762856781483,0.8032170534133911,0.160693359375,0.02099536,7.472632884979248,-0.02319566115766065,0.0003,0.2
958464,468,44.08,17.3,184,5206,-0.7217680035158992,4670,25.40019177645445,0.8579264879226685,0.175341796875,0.019906897,7.594778060913086,-0.02459941880661063,0.0003,0.2
960512,469,37.7,20.888,184,5218,-0.7047413161024452,4680,28.78361956179142,0.8905433416366577,0.160693359375,0.015864762,3.3685901165008545,-0.018438581672671716,0.0003,0.2
962560,470,40.63,19.311,184,5230,-0.5824311335571111,4690,23.85387229472399,0.8086549639701843,0.14462890625,0.018675992,4.336249351501465,-0.020897099729336333,0.0003,0.2
964608,471,46.18,16.137999999999998,183,5243,-0.7445928575471044,4700,38.396634148061274,0.8730188608169556,0.155908203125,0.016531006,14.937789916992188,-0.02390789585188031,0.0003,0.2
966656,472,41.71,18.802,183,5255,-0.7308381805196404,4710,36.46635923683643,0.860957145690918,0.160400390625,0.018281285,14.631031036376953,-0.01777180714707356,0.0003,0.2
968704,473,40.0,19.814,183,5267,-0.5710339814424514,4720,18.123359349370002,0.5790826082229614,0.146435546875,0.018711258,6.137246131896973,-0.020184900856838793,0.0003,0.2
970752,474,47.91,14.634000000000004,183,5279,-0.7236865742132068,4730,20.651858693361284,0.8252789974212646,0.196728515625,0.019278616,7.567876815795898,-0.01895183691958664,0.0003,0.2
972800,475,46.46,14.457999999999997,183,5291,-0.7944217290729284,4740,20.84597096890211,0.8221763372421265,0.1947265625,0.024092268,13.340243339538574,-0.021026929953950457,0.0003,0.2
974848,476,43.06,16.956999999999997,183,5303,-0.7276943281292916,4750,23.822116005420686,0.8361889123916626,0.15947265625,0.016026046,5.3633856773376465,-0.015070925065083429,0.0003,0.2
976896,477,39.11,19.627,183,5315,-0.6883856739848853,4760,40.02426518499851,0.8763896226882935,0.134130859375,0.014560675,12.336603164672852,-0.017741994396783412,0.0003,0.2
978944,478,36.91,20.924,183,5328,-0.6060469295829535,4770,16.104770262539386,0.8356500864028931,0.164990234375,0.021031411,3.473815679550171,-0.017788916364952456,0.0003,0.2
980992,479,36.34,21.241999999999997,183,5340,-0.6161714022047817,4780,22.796997225284578,0.8441898822784424,0.1529296875,0.019402415,3.3059885501861572,-0.02240327616746072,0.0003,0.2
983040,480,42.11,18.111,183,5352,-0.5568788995966315,4790,10.158945980668069,0.7099171280860901,0.16669921875,0.02217806,2.980250835418701,-0.02510202699486399,0.0003,0.2
985088,481,46.58,15.560000000000002,183,5365,-0.7793361948803067,4800,18.668154367804526,0.8481342792510986,0.16806640625,0.016874978,7.785242557525635,-0.02017298518912867,0.0003,0.2
987136,482,40.74,18.753,183,5377,-0.7647620867937803,4810,26.00166723281145,0.8650798201560974,0.143359375,0.016102869,9.212605476379395,-0.01918151213612873,0.0003,0.2
989184,483,38.6,19.551,183,5389,-0.6044689393602312,4820,11.281063074618578,0.6625405550003052,0.149951171875,0.015475203,6.55605411529541,-0.011385228401923086,0.0003,0.2
991232,484,42.24,17.589999999999996,183,5401,-0.638755071349442,4830,15.594073381274939,0.7845712900161743,0.1587890625,0.017021809,2.9514501094818115,-0.02221600167104043,0.0003,0.2
993280,485,43.57,17.144000000000002,183,5414,-0.6880259215831757,4840,24.597485916316508,0.8061501979827881,0.147021484375,0.015310703,12.456265449523926,-0.019764465041225775,0.0003,0.2
995328,486,42.96,17.514,183,5425,-0.7603019829839468,4850,23.091125382483007,0.8510693311691284,0.1513671875,0.017659493,10.238547325134277,-0.016256523781339637,0.0003,0.2
997376,487,39.3,19.217,183,5437,-0.6066382088698447,4860,20.643325217068195,0.8456030488014221,0.148193359375,0.01971896,9.711453437805176,-0.013906926146592013,0.0003,0.2
999424,488,36.48,21.406,183,5449,-0.6085557639598846,4870,20.091515135765075,0.8237062692642212,0.1611328125,0.02048188,4.736905097961426,-0.01823447106871754,0.0003,0.2
1001472,489,38.39,20.323,183,5461,-0.5281144415028394,4880,15.806139490753413,0.8178084492683411,0.1349609375,0.015213376,3.5957374572753906,-0.021105600309965666,0.0003,0.2
