rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates
36.009,385,24576,63,12,195.76,0.0003,-0.634472134988755,-0.024631227244390173,10.496537208557129,22.308488911390306,0.016557664,0.2,0.13564453125,0.8711134791374207,5010
33.977000000000004,386,26624,68,13,199.1,0.0003,-0.80675844643265,-0.01809523156407522,3.4090166091918945,16.45779792815447,0.0193264,0.2,0.191650390625,0.8789374828338623,5020
34.38099999999999,388,28672,73,14,197.78,0.0003,-0.6956235727295279,-0.024529938235355077,8.050527572631836,18.670613139867783,0.014320703,0.2,0.16494140625,0.8858531713485718,5030
39.225,390,30720,78,15,187.39,0.0003,-0.7426964102312923,-0.020696701697306707,6.356715202331543,17.966110135614873,0.019638536,0.2,0.17861328125,0.9014692306518555,5040
37.292,392,32768,83,16,190.26,0.0003,-0.6046206356957555,-0.027213714938261545,5.267958164215088,19.950647923350335,0.017815687,0.2,0.142236328125,0.8568954467773438,5050
37.428999999999995,393,34816,88,17,190.18,0.0003,-0.7951946457847953,-0.019470958833699113,10.085001945495605,19.369047230482103,0.01633803,0.2,0.1880859375,0.8898736238479614,5060
37.705999999999996,396,36864,93,18,189.91,0.0003,-0.6863930217921734,-0.013589140280964784,5.139277935028076,14.773319146037101,0.018385975,0.2,0.169970703125,0.8958558440208435,5070
39.04,396,38912,98,19,187.16,0.0003,-0.7300195658579469,-0.01654716788616497,2.752565622329712,11.450901931524276,0.022269417,0.2,0.183447265625,0.8697973489761353,5080
38.282,397,40960,103,20,188.85,0.0003,-0.6322230771183968,-0.02583738831890514,9.202387809753418,19.187010443210603,0.016283335,0.2,0.162060546875,0.8799163103103638,5090
35.981,398,43008,107,21,193.32,0.0003,-0.6545382367447019,-0.02131729351967806,3.724534034729004,14.09778664559126,0.021154616,0.2,0.1529296875,0.9059498906135559,5100
