time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/n_updates,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss
1274,21.81,599,40.03,763904,373,3720,0.149560546875,0.7755909562110901,0.2,0.017251011,0.0003,5.6224260330200195,-0.5955622149631381,-0.013037952032755129,12.711898286640643
1277,21.78,599,39.9,765952,374,3730,0.165283203125,0.8714979887008667,0.2,0.0196956,0.0003,4.5977959632873535,-0.6024556644260883,-0.020814411493483932,19.22972001582384
1281,20.565,599,42.21,768000,375,3740,0.13203125,0.8133358955383301,0.2,0.015613515,0.0003,3.224276542663574,-0.5715262968093157,-0.016691064568294677,12.335897667706012
1284,19.268,599,44.21,770048,376,3750,0.1423828125,0.827623188495636,0.2,0.012276847,0.0003,4.712127208709717,-0.7073143675923348,-0.017273101193131878,20.7275752723217
1289,18.258,598,46.33,772096,377,3760,0.165625,0.7342792749404907,0.2,0.019535698,0.0003,3.7096266746520996,-0.5950205298140645,-0.022936686465982348,14.682467406988144
1293,20.363000000000003,598,42.99,774144,378,3770,0.12216796875,0.8786962032318115,0.2,0.011777978,0.0003,8.173453330993652,-0.7729757057502866,-0.015919810674677137,27.432918518781662
1297,20.133000000000003,598,43.24,776192,379,3780,0.12802734375,0.7948219776153564,0.2,0.013461594,0.0003,7.316463947296143,-0.5409382522106171,-0.018359599908581003,19.23617490977049
1301,19.947,598,43.84,778240,380,3790,0.126171875,0.8150655627250671,0.2,0.012568303,0.0003,10.289084434509277,-0.748073730431497,-0.019735361277707853,27.129430839419364
1304,24.445000000000004,598,35.56,780288,381,3800,0.12158203125,0.8250937461853027,0.2,0.011391001,0.0003,5.692992210388184,-0.5742366873659194,-0.017413388156273867,26.63291920721531
1308,22.365,598,39.86,782336,382,3810,0.110205078125,0.844160258769989,0.2,0.012873044,0.0003,6.044781684875488,-0.5172723279334605,-0.013583151226339397,18.253259158134462
1311,21.234,598,41.84,784384,383,3820,0.1853515625,0.8334081768989563,0.2,0.017500302,0.0003,6.569750785827637,-0.7665617041289806,-0.022753159955027514,20.8035128980875
1314,25.294,598,33.88,786432,384,3830,0.131591796875,0.7559188008308411,0.2,0.012939844,0.0003,4.64610481262207,-0.558199526462704,-0.018991551990620793,15.08104086816311
1318,24.982,598,34.53,788480,385,3840,0.149560546875,0.7989020347595215,0.2,0.018945068,0.0003,4.19667387008667,-0.5684166729450226,-0.019560707158234436,13.12203273177147
1321,23.993999999999996,598,36.44,790528,386,3850,0.15830078125,0.7097835540771484,0.2,0.017838791,0.0003,2.6128592491149902,-0.551145879086107,-0.023379859136184677,10.023785146325826
1324,20.930999999999994,598,42.16,792576,387,3860,0.153125,0.7990902066230774,0.2,0.014913291,0.0003,3.2787227630615234,-0.5780304848216474,-0.017606910678296117,7.764576844125986
1328,21.142,598,41.99,794624,388,3870,0.16181640625,0.8173500895500183,0.2,0.015259262,0.0003,9.661887168884277,-0.7581113714724779,-0.02202637596637942,20.664282523095608
1331,23.442999999999994,598,37.82,796672,389,3880,0.114599609375,0.8575676679611206,0.2,0.014718486,0.0003,3.9012365341186523,-0.5442066019400954,-0.021447964388062245,17.892599961161615
1334,22.68,598,39.44,798720,390,3890,0.145458984375,0.7694043517112732,0.2,0.01534009,0.0003,4.638923645019531,-0.5962542069144547,-0.019746005581691862,16.0056151419878
1338,22.517,598,39.74,800768,391,3900,0.14248046875,0.6575380563735962,0.2,0.017010963,0.0003,2.258247137069702,-0.6102123335003853,-0.01839655620569829,13.082346040010453
1341,22.932000000000002,598,38.63,802816,392,3910,0.143896484375,0.82501220703125,0.2,0.015769811,0.0003,2.0350794792175293,-0.6005246586166322,-0.015306001540739089,9.573420624434949
1344,18.526000000000003,598,45.98,804864,393,3920,0.160205078125,0.8781296610832214,0.2,0.021680672,0.0003,1.6804633140563965,-0.6353479523211718,-0.026097759885306004,14.474475648999213
1348,19.106,598,44.23,806912,394,3930,0.15751953125,0.8482308387756348,0.2,0.019339798,0.0003,18.10521125793457,-0.7907130008563399,-0.01805766978941392,28.462507673352956
1351,21.643999999999995,598,40.2,808960,395,3940,0.1232421875,0.849120020866394,0.2,0.01431212,0.0003,5.31564998626709,-0.6314962607808411,-0.01196100241941167,24.72311513721943
1354,20.337999999999997,598,42.79,811008,396,3950,0.139501953125,0.8007516860961914,0.2,0.020488858,0.0003,2.0767343044281006,-0.6216556321829557,-0.015699165272235405,10.385656571388244
1358,17.662,598,47.85,813056,397,3960,0.146044921875,0.8802022933959961,0.2,0.0144619495,0.0003,11.937615394592285,-0.7266594897955656,-0.017768958942906466,25.581820011138916
1361,21.268,598,41.41,815104,398,3970,0.15869140625,0.8361049890518188,0.2,0.01929301,0.0003,4.632500171661377,-0.7372901266440749,-0.01987758411851246,20.29195380359888
1364,23.473000000000003,598,36.88,817152,399,3980,0.118017578125,0.7780923843383789,0.2,0.010343621,0.0003,4.965444564819336,-0.5446074862964452,-0.018156208765867633,18.682818813622
1367,22.349,598,39.0,819200,400,3990,0.143408203125,0.7918018698692322,0.2,0.012543684,0.0003,6.366621017456055,-0.62023487938568,-0.017727037621079945,20.215361516177655
1371,22.223000000000003,598,39.07,821248,401,4000,0.12119140625,0.8887367248535156,0.2,0.015780307,0.0003,4.78726053237915,-0.5474712883122266,-0.020045157746062615,24.7272234454751
1374,21.125999999999994,598,40.82,823296,402,4010,0.14111328125,0.6650495529174805,0.2,0.014663983,0.0003,4.995981693267822,-0.6361904958263039,-0.01401445884257555,15.541134901344776
1377,21.022,598,41.6,825344,403,4020,0.133837890625,0.8906338810920715,0.2,0.0124195935,0.0003,25.85348129272461,-0.6138164008967578,-0.018742622747959105,26.06700718700886
1381,21.542999999999996,598,39.88,827392,404,4030,0.136474609375,0.8839969635009766,0.2,0.013017546,0.0003,6.311905384063721,-0.6627785379067064,-0.018988264915242324,32.37288934290409
1384,21.596999999999998,599,39.92,829440,405,4040,0.124365234375,0.5101417303085327,0.2,0.014026841,0.0003,4.32068395614624,-0.5625228871591389,-0.01467317608767189,13.261470760405064
1387,20.734000000000005,599,42.73,831488,406,4050,0.158642578125,0.7129508256912231,0.2,0.01921123,0.0003,2.4719865322113037,-0.6095814718864858,-0.016629369550355478,11.056322572380305
1391,21.010999999999996,599,41.58,833536,407,4060,0.152978515625,0.8005869388580322,0.2,0.01914871,0.0003,8.238353729248047,-0.6626453898847103,-0.019288794227759355,13.962886913120746
1394,18.934,599,44.27,835584,408,4070,0.1298828125,0.7815006375312805,0.2,0.011845244,0.0003,6.41701078414917,-0.6513016159646213,-0.016555130427877884,19.906919763982295
1397,18.405,599,44.08,837632,409,4080,0.15,0.6924644112586975,0.2,0.015419301,0.0003,6.099527359008789,-0.6667026257142424,-0.010131242241186555,10.799938339740038
1401,18.393,599,44.7,839680,410,4090,0.1228515625,0.8659965991973877,0.2,0.016473295,0.0003,19.759550094604492,-0.6297576854936778,-0.009770925757766235,17.327733010798692
1405,18.033,598,46.31,841728,411,4100,0.144189453125,0.8609957695007324,0.2,0.0175343,0.0003,4.794497966766357,-0.7080777006223797,-0.022667283310147467,23.166118636727333
1408,17.975,598,46.5,843776,412,4110,0.154296875,0.8425644040107727,0.2,0.01690219,0.0003,3.4156219959259033,-0.6565308549441398,-0.015722195008129346,15.573527508974076
1411,20.619999999999994,599,41.64,845824,413,4120,0.146435546875,0.8442605137825012,0.2,0.014581931,0.0003,4.527853012084961,-0.6092250442132354,-0.018033823736186606,20.343738210201263
1415,19.963,599,43.29,847872,414,4130,0.123974609375,0.8248773813247681,0.2,0.012639126,0.0003,12.692968368530273,-0.6380877526476979,-0.017158445957466028,29.61160575449467
1418,24.760999999999996,599,34.87,849920,415,4140,0.165087890625,0.76378333568573,0.2,0.01590063,0.0003,3.3207321166992188,-0.6705324430018663,-0.021455315075581894,18.0957922488451
1421,23.787,599,35.86,851968,416,4150,0.080908203125,0.8294034004211426,0.2,0.008889182,0.0003,5.187287330627441,-0.42559879347682,-0.014926623180508613,26.161297057569026
1424,19.58,599,42.77,854016,417,4160,0.165673828125,0.8720049858093262,0.2,0.02035599,0.0003,3.9709293842315674,-0.6293376171961427,-0.020387962338281794,19.067200562357904
1428,20.305999999999997,599,41.49,856064,418,4170,0.142041015625,0.8398564457893372,0.2,0.01608945,0.0003,7.59215784072876,-0.6187527329660952,-0.014131236358662137,23.277842669188978
1431,22.934,599,37.33,858112,419,4180,0.139501953125,0.8199860453605652,0.2,0.01668229,0.0003,12.953744888305664,-0.6417396226897836,-0.01568102516903309,27.70284534394741
1434,20.117000000000004,599,41.78,860160,420,4190,0.131982421875,0.7830859422683716,0.2,0.016129727,0.0003,3.5705201625823975,-0.49530688896775243,-0.019093999936740148,13.582051159441471
1438,18.295,599,45.57,862208,421,4200,0.15595703125,0.807341456413269,0.2,0.013483593,0.0003,5.151403427124023,-0.7519538536667824,-0.016285267545026728,18.585118988901378
1441,14.821,599,51.02,864256,422,4210,0.12021484375,0.8076158761978149,0.2,0.013628336,0.0003,11.81168270111084,-0.6588708107359708,-0.015927518274111208,30.55408215522766
1444,17.488000000000003,599,46.92,866304,423,4220,0.151416015625,0.8510345816612244,0.2,0.014322501,0.0003,9.548784255981445,-0.8086281180381775,-0.01693790512144915,32.03831510543823
1448,25.072999999999997,599,33.92,868352,424,4230,0.168505859375,0.7464543581008911,0.2,0.01925716,0.0003,3.945922374725342,-0.5977953888475895,-0.022645118660875596,16.3385339230299
1451,21.081,599,40.63,870400,425,4240,0.117822265625,0.6451160311698914,0.2,0.012767478,0.0003,5.100198745727539,-0.45941382152959703,-0.012435385493154172,15.31917620152235
1454,17.278,599,47.66,872448,426,4250,0.180078125,0.805993378162384,0.2,0.023257509,0.0003,5.861063003540039,-0.7563819797709584,-0.021549089683685452,17.854022769629957
1458,18.025,599,45.83,874496,427,4260,0.165380859375,0.8364355564117432,0.2,0.015490735,0.0003,6.519569396972656,-0.8091553596779704,-0.01798460744903423,29.37891250550747
1461,22.313000000000002,599,38.12,876544,428,4270,0.132080078125,0.7010994553565979,0.2,0.015991107,0.0003,4.597309589385986,-0.5678145787678659,-0.01716300320767914,19.427971291542054
1465,22.281,599,39.33,878592,429,4280,0.1408203125,0.8080426454544067,0.2,0.017270409,0.0003,5.241243839263916,-0.6350966821424663,-0.018435442753252575,23.165204945206643
1468,20.377999999999997,599,42.87,880640,430,4290,0.14462890625,0.7718687057495117,0.2,0.014637362,0.0003,9.361154556274414,-0.561975725274533,-0.021944393010926433,21.365851433575152
1471,19.366,599,44.87,882688,431,4300,0.1740234375,0.7981290817260742,0.2,0.025141548,0.0003,9.599501609802246,-0.6712029933929443,-0.024176357517717406,24.457106420397757
1474,19.170999999999996,599,45.07,884736,432,4310,0.14814453125,0.7432215213775635,0.2,0.015463936,0.0003,5.821602821350098,-0.6071211211383343,-0.021708999542170204,24.327673548460005
1478,19.325,599,44.48,886784,433,4320,0.1943359375,0.8537929654121399,0.2,0.0230024,0.0003,10.735675811767578,-0.7462519973516464,-0.01978982465880108,18.702665996551513
1481,21.226999999999997,599,39.93,888832,434,4330,0.14296875,0.7686774134635925,0.2,0.015889619,0.0003,3.9018149375915527,-0.5905517970211804,-0.008666883208206855,18.871528600156307
1484,19.518,600,42.93,890880,435,4340,0.158642578125,0.7131145000457764,0.2,0.01610995,0.0003,2.976637363433838,-0.6153187061659992,-0.012558916540001519,12.132733473926782
1488,22.017999999999997,600,39.37,892928,436,4350,0.15107421875,0.8401901721954346,0.2,0.018582815,0.0003,5.875321865081787,-0.7039785282686353,-0.017757930168590973,16.804980494081974
1491,25.119,600,33.91,894976,437,4360,0.11259765625,0.7607801556587219,0.2,0.012568533,0.0003,9.948909759521484,-0.4926274483092129,-0.01677394471844309,22.229346019029617
1494,21.194999999999997,600,41.15,897024,438,4370,0.125537109375,0.8331174850463867,0.2,0.0131182745,0.0003,8.866229057312012,-0.5169804894365371,-0.018323466055153403,17.18239630237222
1497,23.336000000000002,600,37.31,899072,439,4380,0.155712890625,0.7566854953765869,0.2,0.018455314,0.0003,5.743762493133545,-0.7106685323640705,-0.017450080238631926,20.643989795446394
1501,25.026,600,34.08,901120,440,4390,0.136474609375,0.7358547449111938,0.2,0.018259877,0.0003,3.6663172245025635,-0.48233296191319824,-0.021770095836836846,12.561754629015923
1504,21.958,600,39.41,903168,441,4400,0.149072265625,0.7944793105125427,0.2,0.01997846,0.0003,7.778761863708496,-0.6151889769360424,-0.02493088796181837,19.133965197205544
1508,22.639999999999997,600,37.98,905216,442,4410,0.160693359375,0.8117818832397461,0.2,0.017767131,0.0003,5.9712677001953125,-0.618134739715606,-0.01901842270308407,14.297810686379671
1511,23.411000000000005,600,36.9,907264,443,4420,0.137841796875,0.6194899082183838,0.2,0.016255267,0.0003,1.9238570928573608,-0.5718686733394861,-0.01710376727132825,12.208465645462274
1514,23.362,600,38.03,909312,444,4430,0.139892578125,0.7314927577972412,0.2,0.01665685,0.0003,4.367329120635986,-0.5355378966778517,-0.02013225047267042,10.99986206740141
1517,23.428999999999995,600,37.61,911360,445,4440,0.16689453125,0.668628454208374,0.2,0.02272534,0.0003,4.143310546875,-0.5664448844268918,-0.022038991074077786,11.42407908588648
1521,19.512000000000004,600,44.52,913408,446,4450,0.1484375,0.8191114664077759,0.2,0.018327722,0.0003,2.182490587234497,-0.5850087327882647,-0.022265667223837226,10.951255276799202
1524,19.045,600,45.47,915456,447,4460,0.164208984375,0.8358142971992493,0.2,0.017136741,0.0003,6.127797603607178,-0.796266970038414,-0.01692955997714307,17.173848101496695
1527,17.588,600,48.45,917504,448,4470,0.144970703125,0.8426603078842163,0.2,0.016414708,0.0003,8.481834411621094,-0.6829350428655744,-0.024001654499443248,22.884604047238827
1531,20.715999999999998,600,42.75,919552,449,4480,0.153857421875,0.8138935565948486,0.2,0.012592198,0.0003,9.884953498840332,-0.7416630297899246,-0.02047970996136428,28.069135597348215
1534,23.412,600,37.79,921600,450,4490,0.116943359375,0.7678163051605225,0.2,0.011965466,0.0003,9.905582427978516,-0.5440287689678371,-0.019805586451548153,24.043387193977832
1537,23.944999999999997,600,36.38,923648,451,4500,0.122412109375,0.8511926531791687,0.2,0.012977889,0.0003,10.320064544677734,-0.6068528380244971,-0.01887458212295314,30.67355298101902
1540,21.749999999999996,600,40.61,925696,452,4510,0.150146484375,0.7002348899841309,0.2,0.014967934,0.0003,4.989650726318359,-0.600141069944948,-0.01869282396946801,17.892032109200954
1544,19.944,600,43.82,927744,453,4520,0.173388671875,0.7724875211715698,0.2,0.019450817,0.0003,4.023024559020996,-0.6176146842539311,-0.023112398662487977,15.894826248288155
1547,17.278,600,48.41,929792,454,4530,0.15380859375,0.8294312953948975,0.2,0.018388841,0.0003,5.3425397872924805,-0.6838224112987519,-0.023301166281453334,19.154185628890993
1550,14.863,600,52.77,931840,455,4540,0.152197265625,0.8256041407585144,0.2,0.01257596,0.0003,13.048847198486328,-0.7824278427287936,-0.02174754962179577,35.71185003519058
1554,20.79,600,42.47,933888,456,4550,0.12392578125,0.8591440916061401,0.2,0.012015556,0.0003,24.74180030822754,-0.7081195421516895,-0.018067718694510404,42.914065301418304
1557,21.087000000000003,600,41.96,935936,457,4560,0.157177734375,0.6935186386108398,0.2,0.018771268,0.0003,3.00142240524292,-0.6024645091965795,-0.023409089577035046,16.138526110351087
1560,18.8,600,46.22,937984,458,4570,0.128076171875,0.8516489863395691,0.2,0.01782494,0.0003,7.999364852905273,-0.6677132973447442,-0.015795572896604427,28.760367360711097
1564,20.99,600,42.1,940032,459,4580,0.163818359375,0.8429800868034363,0.2,0.017800227,0.0003,12.698967933654785,-0.7156349513679743,-0.022741417717770673,35.16571553349495
1567,21.522000000000002,600,40.64,942080,460,4590,0.14423828125,0.7647967338562012,0.2,0.016594276,0.0003,3.7774384021759033,-0.6000264988280832,-0.02455211912019877,18.89855192005634
1571,22.324000000000005,600,38.98,944128,461,4600,0.159619140625,0.8265905976295471,0.2,0.017847229,0.0003,5.429987907409668,-0.6647515434771776,-0.012401176914136159,16.73093862980604
1574,25.048999999999996,601,34.65,946176,462,4610,0.12744140625,0.8319488763809204,0.2,0.0155901145,0.0003,4.479224681854248,-0.5535543069243432,-0.019161279156105594,20.4040126144886
1577,21.624999999999996,601,40.95,948224,463,4620,0.148779296875,0.6661432981491089,0.2,0.017071223,0.0003,6.3761820793151855,-0.6299512068741023,-0.023117213652585632,19.74698844999075
1580,18.924999999999997,601,45.68,950272,464,4630,0.1419921875,0.8481315970420837,0.2,0.013526044,0.0003,8.304187774658203,-0.7066661102697254,-0.02161025560053531,27.022092285752297
1584,23.476,601,37.43,952320,465,4640,0.1443359375,0.8754990696907043,0.2,0.015896257,0.0003,4.421633243560791,-0.6956413118168712,-0.01961175308388192,22.740425541996956
1587,20.698,601,42.86,954368,466,4650,0.156005859375,0.6665515303611755,0.2,0.017801251,0.0003,9.348796844482422,-0.5468638728372752,-0.026089143897115717,17.515698087215423
1590,18.949,601,46.19,956416,467,4660,0.218603515625,0.8317922949790955,0.2,0.018263686,0.0003,16.883499145507812,-0.8506904380396009,-0.026268534985138103,34.264041158556935
1594,16.560000000000002,601,50.36,958464,468,4670,0.161328125,0.8141854405403137,0.2,0.015139378,0.0003,11.545770645141602,-0.6965780464932323,-0.021354218425403814,32.51198108494282
1597,15.899000000000001,601,51.08,960512,469,4680,0.180029296875,0.7665320038795471,0.2,0.019072346,0.0003,6.7201080322265625,-0.7932824712246657,-0.02096665202989243,25.954586844146252
1600,17.657,601,48.01,962560,470,4690,0.152392578125,0.8319083452224731,0.2,0.021934781,0.0003,20.41092872619629,-0.7352603947743773,-0.021787073797895573,32.30628766715527
1603,19.766000000000002,601,44.3,964608,471,4700,0.157861328125,0.8323578834533691,0.2,0.018403849,0.0003,16.347806930541992,-0.7696167135611176,-0.02397728018986527,43.67532215416431
1607,20.16,601,43.58,966656,472,4710,0.1775390625,0.8113607168197632,0.2,0.020305844,0.0003,9.05002498626709,-0.6395143836736679,-0.024751988165371587,20.213570012152196
1610,19.817,601,44.29,968704,473,4720,0.1775390625,0.8761343359947205,0.2,0.019377986,0.0003,9.700857162475586,-0.7830711482092738,-0.02285837364324834,31.871020010113718
1613,21.625000000000004,601,41.24,970752,474,4730,0.14541015625,0.8714995980262756,0.2,0.016594222,0.0003,17.923982620239258,-0.6580541903153062,-0.02140255432095728,33.45997919440269
1616,19.63,601,44.82,972800,475,4740,0.17216796875,0.823829710483551,0.2,0.020407647,0.0003,4.440252780914307,-0.6365478932857513,-0.018401002768223408,19.274055714905263
1620,17.555,601,48.28,974848,476,4750,0.148193359375,0.8074451088905334,0.2,0.020495534,0.0003,8.464202880859375,-0.6928567700088024,-0.02061553594103316,36.23009385466575
1623,16.649,601,49.06,976896,477,4760,0.202490234375,0.8765019178390503,0.2,0.020760998,0.0003,7.468613624572754,-0.8221354918554425,-0.020620622306887527,30.830180194973945
1626,18.406999999999996,601,45.93,978944,478,4770,0.155517578125,0.7743346095085144,0.2,0.017095432,0.0003,7.503554344177246,-0.7114507965743542,-0.015094318622141145,20.21260152310133
1630,21.294999999999995,601,41.25,980992,479,4780,0.13203125,0.8570743799209595,0.2,0.011288113,0.0003,12.016841888427734,-0.7304721957072615,-0.020053241118148435,42.66167598664761
1633,22.061000000000007,601,40.18,983040,480,4790,0.147119140625,0.8775016069412231,0.2,0.014891421,0.0003,14.117743492126465,-0.611271139793098,-0.018404967496462633,26.483111199736594
1637,22.217000000000002,601,39.92,985088,481,4800,0.16748046875,0.7683512568473816,0.2,0.018430542,0.0003,3.5794129371643066,-0.6577647163532674,-0.01701454578214907,16.979379023611546
1640,22.684,601,39.1,987136,482,4810,0.161669921875,0.645546019077301,0.2,0.020037193,0.0003,9.27745532989502,-0.5998820720240474,-0.020581412108731455,15.806083256751299
1643,18.413,601,46.58,989184,483,4820,0.166650390625,0.7416635751724243,0.2,0.02127193,0.0003,5.514202117919922,-0.6832124046981335,-0.025104890298098325,14.549455514550209
1647,16.012999999999998,601,51.25,991232,484,4830,0.1671875,0.7822589874267578,0.2,0.018022053,0.0003,4.508124351501465,-0.764690725132823,-0.022159428776649292,16.34388972967863
1650,21.043999999999997,601,41.36,993280,485,4840,0.171728515625,0.8202436566352844,0.2,0.01855538,0.0003,3.005038261413574,-0.6708755699917675,-0.024855750778806397,16.95125080496073
1654,20.883999999999997,601,41.34,995328,486,4850,0.152734375,0.7754330635070801,0.2,0.01575169,0.0003,3.3617031574249268,-0.6320545117370784,-0.01942524857877288,16.180329832434655
1657,20.139999999999997,601,43.3,997376,487,4860,0.142919921875,0.8019114136695862,0.2,0.015450442,0.0003,5.007025718688965,-0.6997491181828082,-0.01610896753554698,20.614344970881938
1660,19.748,601,44.23,999424,488,4870,0.17666015625,0.8170852661132812,0.2,0.01718418,0.0003,2.253735303878784,-0.6666199147701264,-0.017747850775776897,12.291955071687699
1664,20.18,601,42.56,1001472,489,4880,0.142919921875,0.8825991749763489,0.2,0.015635831,0.0003,11.213064193725586,-0.6764040997251868,-0.017734009562991558,25.04953809082508
