time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/loss,train/entropy_loss,train/explained_variance
378,62.246999999999986,162.25,874496,2308,427,-0.013877452559245284,0.011743305,0.110009765625,0.2,9.547154825180769,9160,0.0003,2.368664026260376,-0.4389520107768476,0.9648451805114746
378,63.11699999999999,160.48,876544,2313,428,-0.018752753417356872,0.015385036,0.129931640625,0.2,9.590091753005982,9170,0.0003,4.70644474029541,-0.48672432340681554,0.9647429585456848
378,60.132,162.57,878592,2318,429,-0.013918676164757926,0.014236214,0.16015625,0.2,9.827230965346098,9180,0.0003,3.462735176086426,-0.6119617785327136,0.9520387649536133
379,57.659,167.08,880640,2323,430,-0.01635355905891629,0.015538897,0.135546875,0.2,9.428489889204503,9190,0.0003,1.337804913520813,-0.5071212983690202,0.9549065232276917
379,56.988,168.48,882688,2327,431,-0.016282370167027695,0.016902583,0.12900390625,0.2,13.071766064316034,9200,0.0003,3.811994791030884,-0.5906189134344458,0.9563617706298828
379,54.980999999999995,172.4,884736,2332,432,-0.020525303718022768,0.012404719,0.126611328125,0.2,15.629977230727672,9210,0.0003,4.4847798347473145,-0.46545300297439096,0.9557139873504639
379,58.864,165.16,886784,2337,433,-0.01646951833681669,0.012375307,0.1310546875,0.2,12.305266588926315,9220,0.0003,3.772434711456299,-0.5309282276779413,0.9564831256866455
379,58.787000000000006,164.47,888832,2342,434,-0.01906721967534395,0.016864512,0.13974609375,0.2,16.333101741969585,9230,0.0003,7.075844764709473,-0.4658399916253984,0.9554315805435181
379,58.34,164.42,890880,2346,435,-0.018701856501138536,0.026742786,0.13837890625,0.2,12.457742738723756,9240,0.0003,5.2187347412109375,-0.4091065928339958,0.9438247680664062
379,54.317,172.24,892928,2351,436,-0.01642788079479942,0.024654094,0.16328125,0.2,10.553766462206841,9250,0.0003,2.702709913253784,-0.48110905131325127,0.9407771825790405
379,56.396,171.49,894976,2356,437,-0.022984187028487212,0.02720928,0.1984375,0.2,6.848702188953757,9260,0.0003,1.4597562551498413,-0.5903809191659093,0.9469560384750366
379,60.032999999999994,165.07,897024,2361,438,-0.012126027967315166,0.018689582,0.170654296875,0.2,11.679106739163398,9270,0.0003,5.007946968078613,-0.5515964168123901,0.940102756023407
380,57.972,169.22,899072,2365,439,-0.01734159719781019,0.012280934,0.14326171875,0.2,10.353797520697118,9280,0.0003,3.2138888835906982,-0.5057180802337825,0.957260251045227
380,57.64199999999999,168.92,901120,2371,440,-0.0198108721873723,0.02484858,0.174462890625,0.2,8.27334133759141,9290,0.0003,1.5405787229537964,-0.6429648753255606,0.9536411762237549
380,56.62700000000001,170.94,903168,2376,441,-0.013128115853760391,0.01513815,0.1216796875,0.2,9.212980107963086,9300,0.0003,4.851497650146484,-0.46447740457952025,0.951803982257843
380,56.125,172.73,905216,2381,442,-0.025017541849956616,0.01877313,0.167529296875,0.2,8.211441791802645,9310,0.0003,2.3322126865386963,-0.526643736846745,0.9563283324241638
380,53.806999999999995,177.32,907264,2385,443,-0.020977476239204408,0.020362338,0.160009765625,0.2,10.299840823560952,9320,0.0003,3.0298523902893066,-0.567430220451206,0.9555264115333557
380,53.597,177.37,909312,2390,444,-0.012923674963531084,0.013770677,0.140966796875,0.2,8.000634809583426,9330,0.0003,2.731729030609131,-0.5258003983646631,0.9623123407363892
380,55.24099999999999,174.2,911360,2395,445,-0.012288510038342793,0.0153015535,0.14365234375,0.2,9.60715708360076,9340,0.0003,1.6393373012542725,-0.555906911753118,0.9545233845710754
380,57.25900000000001,170.14,913408,2400,446,-0.01172752382408362,0.014251838,0.142138671875,0.2,9.847928017377853,9350,0.0003,3.5784804821014404,-0.5250648033805192,0.9603487253189087
380,60.26299999999999,165.13,915456,2405,447,-0.01322021205269266,0.017716706,0.0970703125,0.2,7.956136620789766,9360,0.0003,2.33066987991333,-0.35344828721135857,0.9505408406257629
380,61.927,162.9,917504,2410,448,-0.020201240104506725,0.023447275,0.148876953125,0.2,6.445805113017559,9370,0.0003,2.6046502590179443,-0.4562543290667236,0.9554015398025513
380,61.916000000000004,162.9,919552,2414,449,-0.010365397954592482,0.013087637,0.128271484375,0.2,8.380409057438374,9380,0.0003,2.8146770000457764,-0.4132277094759047,0.9650452136993408
380,58.86900000000001,168.67,921600,2419,450,-0.018090308029786683,0.024416983,0.18125,0.2,6.504703794419766,9390,0.0003,2.535662889480591,-0.6221741983667016,0.9548928141593933
380,55.39500000000001,174.45,923648,2425,451,-0.010105476227181498,0.0146798715,0.15458984375,0.2,6.973226137459278,9400,0.0003,2.8852076530456543,-0.6664107927121222,0.9583808779716492
380,53.931000000000004,177.44,925696,2430,452,-0.020707497347029858,0.024904694,0.20322265625,0.2,7.943889404088258,9410,0.0003,2.0234007835388184,-0.750697678513825,0.9618593454360962
380,50.724000000000004,182.86,927744,2435,453,-0.02765496675565373,0.019370724,0.143994140625,0.2,11.544164575636387,9420,0.0003,2.139622688293457,-0.5318336466327309,0.9645971655845642
381,52.13099999999999,179.45,929792,2440,454,-0.019236579969583546,0.025639905,0.20283203125,0.2,8.71768634058535,9430,0.0003,3.7233386039733887,-0.7702661588788032,0.9616356492042542
381,50.858000000000004,182.7,931840,2444,455,-0.020405302321887576,0.028346352,0.127587890625,0.2,11.57365649715066,9440,0.0003,2.4362432956695557,-0.3723186039365828,0.9510984420776367
381,49.272999999999996,185.25,933888,2449,456,-0.01031105904985452,0.014003238,0.12666015625,0.2,9.244331685453654,9450,0.0003,5.046026229858398,-0.5254159434698522,0.956996500492096
381,45.382,193.03,935936,2454,457,-0.019351019519672264,0.022996597,0.1728515625,0.2,13.783908698707819,9460,0.0003,3.304900884628296,-0.5923061288893223,0.9599800109863281
381,46.288000000000004,191.25,937984,2459,458,-0.014466999501746614,0.014887749,0.14619140625,0.2,16.552942242473364,9470,0.0003,2.0237882137298584,-0.7241706291213632,0.9597441554069519
381,49.485,184.69,940032,2465,459,-0.021596349020546766,0.012501787,0.11435546875,0.2,23.26126495599747,9480,0.0003,5.674454212188721,-0.4691279470920563,0.9468733668327332
381,51.806000000000004,181.18,942080,2469,460,-0.019821072052582166,0.012441862,0.129931640625,0.2,16.885961973667143,9490,0.0003,4.238015651702881,-0.45151702845469116,0.9472703337669373
381,49.43899999999999,185.47,944128,2474,461,-0.013760815783462022,0.01826958,0.14033203125,0.2,12.32133404687047,9500,0.0003,5.944576263427734,-0.5870244681835175,0.9457110166549683
381,53.84400000000001,178.39,946176,2479,462,-0.023650611072662288,0.023586467,0.1927734375,0.2,9.63177169188857,9510,0.0003,6.456149578094482,-0.6692503165453673,0.9454046487808228
381,52.025,183.67,948224,2484,463,-0.014755003416212276,0.012322177,0.13017578125,0.2,13.50611183717847,9520,0.0003,7.1783976554870605,-0.5384264145046472,0.9508559107780457
381,49.96500000000001,183.99,950272,2489,464,-0.016646581031091047,0.01469512,0.140234375,0.2,11.324282710254192,9530,0.0003,6.432775974273682,-0.5512836894020439,0.955959141254425
381,49.62,184.34,952320,2494,465,-0.013740359750227072,0.017471567,0.12666015625,0.2,16.10844087973237,9540,0.0003,13.979519844055176,-0.6149872742593289,0.9515845775604248
381,51.13400000000001,181.03,954368,2499,466,-0.01295869089954067,0.0115910005,0.112451171875,0.2,21.08363868743181,9550,0.0003,6.2545342445373535,-0.5797510697506368,0.9489380121231079
381,52.14300000000001,179.21,956416,2505,467,-0.013673934567486867,0.0129796835,0.12099609375,0.2,18.354083569347857,9560,0.0003,6.354646682739258,-0.5252125328406692,0.9303089380264282
381,48.598,182.78,958464,2510,468,-0.009461206293781287,0.0149490405,0.14248046875,0.2,10.50471148043871,9570,0.0003,1.9283384084701538,-0.479513243958354,0.9543247222900391
381,47.20099999999999,184.92,960512,2515,469,-0.008958714763866737,0.024916518,0.174072265625,0.2,12.242838543653487,9580,0.0003,4.463651657104492,-0.5821448026224971,0.9150810241699219
381,51.794,175.98,962560,2519,470,-0.01724271147249965,0.017069675,0.1501953125,0.2,12.636349022388458,9590,0.0003,4.618374347686768,-0.5278123203665018,0.948842465877533
382,50.266999999999996,178.97,964608,2524,471,-0.012094637534755748,0.015593225,0.108349609375,0.2,13.975963109731675,9600,0.0003,8.008072853088379,-0.42458279356360434,0.9434303045272827
382,47.019,185.39,966656,2530,472,-0.014898704792722128,0.021906808,0.17939453125,0.2,8.214263217896223,9610,0.0003,3.5809192657470703,-0.7111249390989542,0.9449058175086975
382,51.714,179.75,968704,2535,473,-0.020265784862567672,0.024885112,0.185400390625,0.2,10.422381184250117,9620,0.0003,3.726109504699707,-0.6324871997348964,0.964402437210083
382,55.577,173.11,970752,2540,474,-0.01549524242436746,0.01188296,0.1109375,0.2,10.00763784274459,9630,0.0003,1.9376134872436523,-0.4051243561320007,0.9558570384979248
382,54.312999999999995,175.85,972800,2545,475,-0.016574424164718948,0.016550273,0.11025390625,0.2,10.0175203114748,9640,0.0003,3.9867584705352783,-0.3854440253227949,0.9529568552970886
382,56.738,173.99,974848,2549,476,-0.010710283335356507,0.014765432,0.139697265625,0.2,10.8279866181314,9650,0.0003,3.2844340801239014,-0.5826801860705018,0.9502595067024231
382,58.69299999999999,171.85,976896,2554,477,-0.01572610569128301,0.00890303,0.115185546875,0.2,15.107315622270107,9660,0.0003,5.258723258972168,-0.4617667764425278,0.9610878825187683
382,59.368,170.9,978944,2559,478,-0.025138559000333772,0.03011457,0.21416015625,0.2,8.921682061254979,9670,0.0003,1.6663312911987305,-0.5999973991885781,0.9494855403900146
382,56.709999999999994,175.7,980992,2564,479,-0.017110550068900922,0.0114372345,0.11376953125,0.2,14.557811586558818,9680,0.0003,4.098518371582031,-0.4902860000729561,0.9590773582458496
382,60.99100000000001,167.15,983040,2568,480,-0.018948386804549956,0.015706688,0.143115234375,0.2,13.377491553872824,9690,0.0003,7.1695966720581055,-0.5811670125462115,0.960792601108551
382,59.76299999999999,169.48,985088,2573,481,-0.013711525744292885,0.014784946,0.140478515625,0.2,12.568600752949715,9700,0.0003,5.32700252532959,-0.5816146499477327,0.9674151539802551
382,50.98000000000001,183.41,987136,2578,482,-0.015000421459262725,0.01655174,0.141845703125,0.2,24.21085279136896,9710,0.0003,11.748424530029297,-0.6035766830667854,0.9383916854858398
382,48.818999999999996,186.65,989184,2583,483,-0.01799554659955902,0.025617301,0.22626953125,0.2,11.805895887315273,9720,0.0003,1.9163645505905151,-0.830404582247138,0.9730244278907776
383,48.276,185.53,991232,2588,484,-0.013281475169060286,0.016017042,0.11806640625,0.2,19.361363564431667,9730,0.0003,6.830583095550537,-0.4849379578605294,0.9251275062561035
383,46.188,190.14,993280,2592,485,-0.011206249169481453,0.024692152,0.145751953125,0.2,20.772472739219666,9740,0.0003,9.556496620178223,-0.6435267299413681,0.9423310160636902
383,47.026,187.63,995328,2597,486,-0.025310114985040856,0.014347608,0.14482421875,0.2,21.88177227973938,9750,0.0003,7.749902725219727,-0.5615734889172017,0.9391236305236816
383,43.75599999999999,193.67,997376,2602,487,-0.018862860258377624,0.01383678,0.143359375,0.2,19.526127801835536,9760,0.0003,7.198523998260498,-0.5815671258606017,0.9424920678138733
383,48.17,184.9,999424,2607,488,-0.01874938359542284,0.019207716,0.16337890625,0.2,14.125034595280885,9770,0.0003,5.994385719299316,-0.664180954452604,0.9555447697639465
383,47.874,185.15,1001472,2611,489,-0.018817034213861918,0.013364293,0.113916015625,0.2,19.782937891036273,9780,0.0003,3.747235059738159,-0.41873732712119816,0.9657193422317505
