time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range
479,16.201,47.03,770048,376,1606,-0.7641498988494277,0.01498645,-0.01836650844925316,3750,29.58944769203663,9.103719711303711,0.0003,0.7796770334243774,0.146533203125,0.2
479,15.595999999999998,47.89,772096,377,1611,-0.7777450172230601,0.01165868,-0.01702536345401313,3760,41.51189376711845,23.25370216369629,0.0003,0.803539514541626,0.121142578125,0.2
479,16.671999999999997,45.41,774144,378,1615,-0.8039280256256461,0.016352378,-0.015823345760873055,3770,30.496354416012764,8.806187629699707,0.0003,0.7977458238601685,0.150439453125,0.2
479,19.599,40.0,776192,379,1620,-0.730628733150661,0.017214008,-0.02100924989208579,3780,28.81144873648882,11.021896362304688,0.0003,0.6961984634399414,0.150537109375,0.2
478,16.882999999999996,46.19,778240,380,1625,-0.6680961428210139,0.020376988,-0.01977598118246533,3790,17.609856414794923,7.0840959548950195,0.0003,0.47979217767715454,0.18291015625,0.2
478,15.507,48.76,780288,381,1629,-0.8041850233450532,0.023750547,-0.024259028991218658,3800,13.980586569011212,4.872350692749023,0.0003,0.6700311899185181,0.215380859375,0.2
478,13.665000000000003,51.22,782336,382,1634,-0.7444354115054012,0.024310742,-0.028418590789078733,3810,17.29483167976141,4.571034908294678,0.0003,0.6879174709320068,0.2033203125,0.2
478,12.543999999999999,53.05,784384,383,1639,-0.7644863745197654,0.020823559,-0.018790799917769618,3820,16.67856828570366,4.629697799682617,0.0003,0.6073373556137085,0.176611328125,0.2
478,12.245999999999999,53.86,786432,384,1644,-0.8677163394168019,0.016102124,-0.022273493834654802,3830,20.25897318124771,10.162327766418457,0.0003,0.709764838218689,0.169140625,0.2
478,8.967000000000002,60.18,788480,385,1649,-0.778868861310184,0.02050979,-0.01814377538394183,3840,23.997983598709105,6.435102462768555,0.0003,0.6811116933822632,0.17216796875,0.2
478,13.638,51.53,790528,386,1652,-0.8394200017675757,0.019607553,-0.019581248426402454,3850,21.616146698594093,9.2256498336792,0.0003,0.6991678476333618,0.167529296875,0.2
478,14.408,49.47,792576,387,1655,-0.7513860825449228,0.0154326,-0.021852786219096743,3860,26.660974618792533,14.475735664367676,0.0003,0.6586480736732483,0.16435546875,0.2
478,18.918,41.47,794624,388,1659,-0.7299991894513369,0.019583365,-0.0177959522799938,3870,25.541912296414374,10.303832054138184,0.0003,0.6601715683937073,0.15048828125,0.2
479,21.274999999999995,37.78,796672,389,1662,-0.5793453130871058,0.013099859,-0.018172555975615977,3880,16.933701086044312,5.346582412719727,0.0003,0.7308716773986816,0.13330078125,0.2
478,19.875000000000004,40.63,798720,390,1667,-0.6482412461191416,0.021009613,-0.023407788960321342,3890,18.86601409316063,4.530410289764404,0.0003,0.4764009714126587,0.17763671875,0.2
478,19.203999999999997,41.62,800768,391,1672,-0.6758542034775019,0.018884728,-0.020696284520090556,3900,15.633181640505791,5.856749057769775,0.0003,0.5701236724853516,0.1626953125,0.2
478,15.387999999999998,48.43,802816,392,1676,-0.7301455933600665,0.024000838,-0.01744689008919522,3910,15.070117937028408,5.651295185089111,0.0003,0.6573621034622192,0.184423828125,0.2
478,13.710999999999999,50.74,804864,393,1681,-0.7504591461271047,0.02193684,-0.02170767654897645,3920,20.095885571837425,4.947880268096924,0.0003,0.5830854177474976,0.171630859375,0.2
478,17.947,42.7,806912,394,1685,-0.7396120544523,0.022419892,-0.024402373007615098,3930,14.512211538851261,5.85645866394043,0.0003,0.6637588739395142,0.1876953125,0.2
478,20.555,38.73,808960,395,1689,-0.6576284829527139,0.0144428145,-0.01750281346467091,3940,19.083797785639764,8.440403938293457,0.0003,0.7486904263496399,0.1470703125,0.2
478,17.253,44.87,811008,396,1694,-0.6103372403420508,0.017659938,-0.022951916679448913,3950,16.531639394164085,4.398743152618408,0.0003,0.6860430836677551,0.145751953125,0.2
478,17.935,43.29,813056,397,1699,-0.8608603678643704,0.020604385,-0.01827230900671566,3960,18.5405956864357,7.683957099914551,0.0003,0.802147626876831,0.17998046875,0.2
478,19.348,39.22,815104,398,1703,-0.611970551777631,0.020445447,-0.021495160881022456,3970,12.542119983583689,4.7407073974609375,0.0003,0.7747189998626709,0.163720703125,0.2
478,16.293000000000003,44.48,817152,399,1708,-0.7786425650119781,0.017740574,-0.013329210063966456,3980,15.83561169207096,5.959686279296875,0.0003,0.6386775970458984,0.160791015625,0.2
478,17.113999999999997,45.02,819200,400,1712,-0.7117331812158227,0.024935458,-0.02958737966237095,3990,10.994824621081353,3.2208337783813477,0.0003,0.47047245502471924,0.211279296875,0.2
478,15.759,48.55,821248,401,1717,-0.7958330050110817,0.022895075,-0.0260204361169599,4000,14.931605157256126,4.286592483520508,0.0003,0.7618678212165833,0.187255859375,0.2
478,14.225999999999999,50.58,823296,402,1721,-0.7732148246839643,0.019298274,-0.025569341341906693,4010,19.121459802985193,3.07265305519104,0.0003,0.7989174723625183,0.19091796875,0.2
478,15.921000000000001,46.91,825344,403,1725,-0.787835706397891,0.014921547,-0.02260902716225246,4020,23.52431470155716,8.996251106262207,0.0003,0.8094531297683716,0.168115234375,0.2
478,16.581,46.36,827392,404,1729,-0.748837616853416,0.016805045,-0.023072777532797774,4030,27.36652471125126,16.255985260009766,0.0003,0.7217408418655396,0.15595703125,0.2
478,16.869999999999997,44.89,829440,405,1734,-0.7324524929746985,0.014977981,-0.021890862076543272,4040,32.626221898198125,11.550527572631836,0.0003,0.6547656655311584,0.15185546875,0.2
478,16.748999999999995,45.24,831488,406,1738,-0.7445919705554843,0.017464422,-0.018711555683694314,4050,20.330426673591138,4.467255115509033,0.0003,0.713556170463562,0.161083984375,0.2
478,18.953,41.37,833536,407,1742,-0.7122358229011297,0.017283086,-0.016598253793199548,4060,23.31245592534542,9.593914985656738,0.0003,0.6580662727355957,0.160693359375,0.2
478,19.913,39.28,835584,408,1747,-0.6409601312130689,0.0154170515,-0.02467679650289938,4070,20.591681703925133,5.6600213050842285,0.0003,0.7135410308837891,0.162646484375,0.2
478,18.624,42.0,837632,409,1751,-0.6729883559048175,0.019657508,-0.024018877506023273,4080,18.324204201996327,7.733114242553711,0.0003,0.7120140790939331,0.173291015625,0.2
478,15.883000000000003,46.76,839680,410,1756,-0.7493356049060822,0.015671048,-0.018220973826828413,4090,26.84646646082401,13.35767650604248,0.0003,0.8273862600326538,0.14345703125,0.2
478,14.217,49.9,841728,411,1760,-0.8328046502545476,0.029256308,-0.020503997411287854,4100,31.857729730010032,10.97891616821289,0.0003,0.7065358757972717,0.18974609375,0.2
478,14.727,48.61,843776,412,1765,-0.6971187278628349,0.013632927,-0.018566644401289523,4110,40.76739926338196,19.06553077697754,0.0003,0.7852338552474976,0.1482421875,0.2
477,17.428999999999995,43.91,845824,413,1769,-0.7593293979763984,0.018780936,-0.020431784573884216,4120,43.314453336596486,17.396764755249023,0.0003,0.7921744585037231,0.153076171875,0.2
477,17.837000000000003,43.06,847872,414,1774,-0.7140688456594944,0.020694971,-0.01985633862641407,4130,31.880723479390145,14.704885482788086,0.0003,0.7497901916503906,0.175146484375,0.2
477,18.088,43.61,849920,415,1778,-0.7164673395454884,0.01586485,-0.018055678642122076,4140,31.07573422193527,11.758655548095703,0.0003,0.7156585454940796,0.1619140625,0.2
477,11.348000000000003,55.94,851968,416,1782,-0.7435174388810992,0.018399404,-0.015365501189080533,4150,30.392914667725563,10.080554962158203,0.0003,0.7486565709114075,0.142431640625,0.2
477,11.479000000000001,55.3,854016,417,1787,-0.921578643657267,0.018515373,-0.022916819849342573,4160,43.19524350166321,15.648520469665527,0.0003,0.7214952707290649,0.193359375,0.2
477,13.813999999999998,50.56,856064,418,1791,-0.7813257088884711,0.01769887,-0.022103355720173568,4170,32.45565136224032,9.593403816223145,0.0003,0.7773116827011108,0.180224609375,0.2
477,17.480999999999998,44.53,858112,419,1796,-0.7647196346893906,0.018705089,-0.020096929010469465,4180,34.28923736810684,9.244919776916504,0.0003,0.7872012853622437,0.160546875,0.2
477,16.858999999999998,45.7,860160,420,1800,-0.7526166217401624,0.015695117,-0.024567751625727396,4190,44.46064893603325,21.023361206054688,0.0003,0.7697194218635559,0.1662109375,0.2
477,15.039999999999997,48.51,862208,421,1805,-0.8116903729736805,0.01657433,-0.027936292080266868,4200,43.35111498236656,10.039462089538574,0.0003,0.7784268856048584,0.190673828125,0.2
477,17.399,43.65,864256,422,1809,-0.8053897153586149,0.02032077,-0.02162570236978354,4210,46.32220124304295,21.054065704345703,0.0003,0.7356131076812744,0.16337890625,0.2
477,22.790000000000006,33.8,866304,423,1813,-0.6843324799090624,0.018293265,-0.01859025679586921,4220,36.221818047761914,7.68981409072876,0.0003,0.7894134521484375,0.140673828125,0.2
477,19.885,40.02,868352,424,1818,-0.6154393514618277,0.018212307,-0.011892698156589176,4230,18.204250271618367,5.884876728057861,0.0003,0.5133116245269775,0.151123046875,0.2
477,18.334,43.39,870400,425,1823,-0.8071926545351744,0.023402456,-0.02820242173038423,4240,19.239533378183843,5.997406005859375,0.0003,0.7009873986244202,0.22197265625,0.2
477,18.647000000000002,42.3,872448,426,1828,-0.6918117249384522,0.014147598,-0.019535897023160942,4250,19.253879502415657,8.208529472351074,0.0003,0.7304134368896484,0.148876953125,0.2
477,17.93,43.17,874496,427,1831,-0.7560199225321412,0.018694274,-0.018721896343049594,4260,20.46938182413578,7.993561267852783,0.0003,0.7303219437599182,0.169384765625,0.2
477,18.249000000000002,42.41,876544,428,1834,-0.7041876498609781,0.018764306,-0.01975417271751212,4270,17.883437594771387,5.113821506500244,0.0003,0.7940768599510193,0.161328125,0.2
477,17.854,43.46,878592,429,1839,-0.6721777426078915,0.017573882,-0.023664953975821846,4280,20.411471340060235,7.319684028625488,0.0003,0.6853786706924438,0.165576171875,0.2
477,15.533000000000001,48.04,880640,430,1844,-0.7453696761280298,0.019750712,-0.020224824827164412,4290,18.419701570272444,4.85684061050415,0.0003,0.7419182062149048,0.18037109375,0.2
477,13.854999999999995,51.54,882688,431,1849,-0.8092827247455716,0.019664723,-0.024904176851850934,4300,19.362607611715795,7.688414573669434,0.0003,0.7429813742637634,0.199365234375,0.2
477,14.078999999999999,50.35,884736,432,1854,-0.7806800723075866,0.016725503,-0.018753049698716495,4310,27.13653806746006,15.450904846191406,0.0003,0.7732036709785461,0.16689453125,0.2
477,16.267000000000003,44.84,886784,433,1858,-0.7432018322870135,0.01985912,-0.024557300060405397,4320,19.76774531453848,7.5155744552612305,0.0003,0.7531769275665283,0.17119140625,0.2
476,19.104999999999997,40.01,888832,434,1863,-0.7739791095256805,0.017635765,-0.019689679220027755,4330,22.45458745211363,11.879961967468262,0.0003,0.7315032482147217,0.1896484375,0.2
476,19.816000000000003,39.27,890880,435,1868,-0.6339974795468152,0.021483524,-0.022386139078298582,4340,21.971273477375508,7.684074401855469,0.0003,0.7149322628974915,0.16240234375,0.2
476,18.881,41.51,892928,436,1873,-0.7197608515620232,0.01482427,-0.021665996433148392,4350,26.860048893094064,10.780561447143555,0.0003,0.7876928448677063,0.15078125,0.2
476,19.488000000000003,40.57,894976,437,1877,-0.6617816533893347,0.024088837,-0.021850357661605813,4360,22.852511829137804,7.6090264320373535,0.0003,0.7521980404853821,0.169677734375,0.2
476,18.158,42.86,897024,438,1882,-0.7005108850076794,0.015250597,-0.018215376960870343,4370,22.18873687386513,7.583503246307373,0.0003,0.7737227082252502,0.1544921875,0.2
476,17.215000000000003,43.61,899072,439,1887,-0.701974174194038,0.017032702,-0.021402935512014665,4380,19.443233221769333,7.971384048461914,0.0003,0.8252446055412292,0.1763671875,0.2
476,17.848000000000003,42.63,901120,440,1892,-0.7765096062794328,0.014010216,-0.018589289125520735,4390,23.6671901345253,4.725587844848633,0.0003,0.8102271556854248,0.163134765625,0.2
476,18.973000000000003,41.52,903168,441,1896,-0.7052373602986336,0.013710742,-0.021718018267711157,4400,29.620922005176546,5.330564022064209,0.0003,0.7522032260894775,0.14169921875,0.2
476,13.767999999999997,51.03,905216,442,1901,-0.7083122782409191,0.017115114,-0.023743584137992,4410,31.815121763944624,18.41869354248047,0.0003,0.7750982046127319,0.1455078125,0.2
475,15.947999999999997,47.21,907264,443,1906,-0.8377566196024417,0.021080302,-0.026462978142080828,4420,33.26542431712151,14.388450622558594,0.0003,0.8181576728820801,0.185107421875,0.2
475,19.855,39.85,909312,444,1911,-0.7035212844610215,0.016950104,-0.021862043839064427,4430,34.14195914566517,14.954693794250488,0.0003,0.8106470108032227,0.158935546875,0.2
475,15.143999999999998,48.09,911360,445,1915,-0.678718177229166,0.010345275,-0.018509092659223826,4440,52.69746943712234,15.159483909606934,0.0003,0.778663158416748,0.11298828125,0.2
475,15.246999999999998,47.74,913408,446,1920,-0.8113391956314444,0.016011825,-0.018779273360269143,4450,38.95825927853584,9.202235221862793,0.0003,0.7737703919410706,0.165771484375,0.2
475,15.373999999999999,47.69,915456,447,1925,-0.8173933221027255,0.011513559,-0.017736062686890364,4460,63.49581304192543,23.504066467285156,0.0003,0.8126420974731445,0.123681640625,0.2
475,18.065,43.19,917504,448,1929,-0.7389900196343661,0.0153642595,-0.018042929777584503,4470,43.70479355454445,18.86830711364746,0.0003,0.7621863484382629,0.13583984375,0.2
475,17.855999999999998,44.17,919552,449,1934,-0.694714012555778,0.016213061,-0.018676934440736658,4480,32.00972981601954,14.894638061523438,0.0003,0.7952187061309814,0.16806640625,0.2
475,17.910999999999998,44.46,921600,450,1939,-0.7550827974453569,0.019959949,-0.025923509627318708,4490,44.13356516957283,21.69236946105957,0.0003,0.7846531867980957,0.161083984375,0.2
475,20.123,39.8,923648,451,1943,-0.7217768432572484,0.012822614,-0.019443854500423186,4500,41.03385105729103,19.373472213745117,0.0003,0.7404025197029114,0.13515625,0.2
475,17.256999999999998,44.81,925696,452,1946,-0.7027992201969028,0.018929474,-0.020499392147758044,4510,21.86046066135168,5.19187593460083,0.0003,0.7775393724441528,0.170849609375,0.2
475,13.063999999999998,52.99,927744,453,1949,-0.8328526388853789,0.016079253,-0.021059617088758385,4520,37.10085481703281,17.976930618286133,0.0003,0.7819272875785828,0.14658203125,0.2
476,14.161,50.81,929792,454,1952,-0.8346183283254505,0.017734585,-0.021584731071197894,4530,47.576986610889435,19.50369644165039,0.0003,0.7864941358566284,0.1556640625,0.2
476,13.109000000000002,53.05,931840,455,1955,-0.7804938923567534,0.017472897,-0.019842706952476873,4540,40.552461004257204,14.215170860290527,0.0003,0.8148790597915649,0.15595703125,0.2
476,13.722999999999999,52.14,933888,456,1958,-0.8549318375065923,0.020605814,-0.026665212099032942,4550,35.604024881124495,14.41141414642334,0.0003,0.7761626243591309,0.197607421875,0.2
477,15.628999999999998,49.04,935936,457,1961,-0.7977678591385484,0.014340908,-0.020524706698779482,4560,53.95513519048691,31.51102066040039,0.0003,0.7306870222091675,0.153369140625,0.2
477,18.537,42.94,937984,458,1964,-0.7904815820977091,0.015691962,-0.026328160124830902,4570,43.689440461993215,21.564363479614258,0.0003,0.7879086136817932,0.173876953125,0.2
477,19.070999999999998,41.74,940032,459,1967,-0.6768510919064283,0.020731086,-0.0200822532424354,4580,26.732212597131728,7.752076625823975,0.0003,0.7284409999847412,0.1599609375,0.2
477,18.066000000000003,43.36,942080,460,1971,-0.7636983200907708,0.024568815,-0.01946178423531819,4590,22.634180903434753,7.9702043533325195,0.0003,0.693087637424469,0.2044921875,0.2
477,17.858999999999998,43.53,944128,461,1975,-0.6911192897707223,0.024777763,-0.024691896516014823,4600,21.544749031960965,7.125387668609619,0.0003,0.6486477851867676,0.19267578125,0.2
477,19.134,41.65,946176,462,1979,-0.7260271925479174,0.02057958,-0.020648331295524257,4610,17.91661306619644,4.8006272315979,0.0003,0.7212924957275391,0.191845703125,0.2
478,16.233,47.07,948224,463,1983,-0.70212138928473,0.023041055,-0.026422252334305084,4620,19.540854862332345,5.555931568145752,0.0003,0.7302258014678955,0.1806640625,0.2
478,13.553000000000003,52.08,950272,464,1987,-0.838312222622335,0.025918376,-0.02158405120280804,4630,17.212241089344026,4.791780471801758,0.0003,0.7739675641059875,0.205859375,0.2
477,12.479999999999997,53.18,952320,465,1992,-0.7648460909724235,0.014606932,-0.021268251561559738,4640,26.842205291986467,10.750040054321289,0.0003,0.7938125729560852,0.144482421875,0.2
477,11.919999999999998,54.37,954368,466,1997,-0.8120793543756009,0.016009903,-0.020319134613964708,4650,26.95426622480154,10.3878812789917,0.0003,0.7398455142974854,0.15068359375,0.2
477,10.322000000000001,57.87,956416,467,2001,-0.8559843715280294,0.01675571,-0.018485881701053586,4660,38.57233026921749,12.741456985473633,0.0003,0.8034622669219971,0.141748046875,0.2
477,16.465999999999998,46.52,958464,468,2006,-0.8249720875173807,0.015243236,-0.020262385363457723,4670,40.67329095602035,12.427230834960938,0.0003,0.7176108360290527,0.150537109375,0.2
477,21.315,36.98,960512,469,2010,-0.6605801040306687,0.019617049,-0.019762584584532304,4680,20.53058557510376,6.444244861602783,0.0003,0.7024559378623962,0.150634765625,0.2
477,19.799,40.38,962560,470,2015,-0.6937973190099,0.017291673,-0.025646131316898392,4690,29.027142164111137,11.468147277832031,0.0003,0.6732991933822632,0.1658203125,0.2
477,18.89,42.01,964608,471,2019,-0.7474855195730925,0.020189917,-0.02163709306914825,4700,18.56065253019333,4.264738082885742,0.0003,0.731463611125946,0.1623046875,0.2
477,16.731000000000005,44.68,966656,472,2024,-0.7125734644010663,0.022340383,-0.026408815784088803,4710,16.80118239670992,6.296678066253662,0.0003,0.6214109659194946,0.206982421875,0.2
477,16.733999999999998,44.84,968704,473,2028,-0.7698432942852378,0.029847678,-0.02389461040875176,4720,16.59179913252592,4.062199592590332,0.0003,0.6619800329208374,0.1876953125,0.2
477,13.736,50.21,970752,474,2033,-0.7456634266301989,0.017335877,-0.02712973997113295,4730,20.04428306221962,6.260254859924316,0.0003,0.5644433498382568,0.1896484375,0.2
477,14.787999999999997,49.17,972800,475,2037,-0.8005346665158868,0.021787379,-0.025702963596268093,4740,14.711074824631215,4.948599815368652,0.0003,0.7661654353141785,0.203466796875,0.2
477,17.778,43.35,974848,476,2042,-0.7379126526415348,0.02024296,-0.022312332986621185,4750,18.400412498414518,7.646089553833008,0.0003,0.7983217239379883,0.16455078125,0.2
477,14.952999999999998,48.72,976896,477,2046,-0.7374785887077451,0.016646381,-0.018559708117390984,4760,25.477292466163636,9.435833930969238,0.0003,0.6304553747177124,0.1330078125,0.2
477,17.422,44.23,978944,478,2051,-0.8274316349998116,0.022514258,-0.02175687775888946,4770,22.188625743985178,8.233806610107422,0.0003,0.7921795845031738,0.22041015625,0.2
477,15.131000000000002,48.59,980992,479,2055,-0.6837559973821044,0.016697846,-0.02468829878489487,4780,23.516953268647192,5.512029647827148,0.0003,0.7118851542472839,0.1623046875,0.2
477,15.373000000000001,48.41,983040,480,2058,-0.8896760135889054,0.0167978,-0.021881691899034196,4790,30.065365624427795,8.174588203430176,0.0003,0.6951206922531128,0.165283203125,0.2
477,16.549,45.68,985088,481,2062,-0.6801531681790948,0.02059019,-0.02093983857339481,4800,18.37321292459965,7.4673261642456055,0.0003,0.7604191899299622,0.16162109375,0.2
477,17.785999999999998,43.21,987136,482,2065,-0.7957249231636524,0.014883323,-0.01953286637290148,4810,28.399351343512535,8.12590217590332,0.0003,0.8107970952987671,0.15087890625,0.2
478,20.264,39.52,989184,483,2068,-0.6347317859530449,0.01592755,-0.02048274362896336,4820,29.085536131262778,7.673707962036133,0.0003,0.7877604365348816,0.130908203125,0.2
478,18.645000000000003,42.52,991232,484,2072,-0.6920231448486447,0.0125416005,-0.02067219981981907,4830,36.55262338221073,9.867542266845703,0.0003,0.7349745035171509,0.137939453125,0.2
478,17.352,44.54,993280,485,2076,-0.699460263364017,0.015590514,-0.021600094333552988,4840,31.133433744311333,8.582060813903809,0.0003,0.7656798362731934,0.1423828125,0.2
478,18.947,41.43,995328,486,2081,-0.7354850681498647,0.02550892,-0.025439787331561093,4850,21.45968041718006,5.275020122528076,0.0003,0.7748245596885681,0.1857421875,0.2
478,19.35,39.98,997376,487,2085,-0.6334463578648866,0.018619847,-0.018380589519074418,4860,20.99888356477022,6.758604049682617,0.0003,0.5102365612983704,0.14970703125,0.2
478,18.561,41.54,999424,488,2090,-0.7048369850963354,0.02225017,-0.02769547461793991,4870,17.539768053591253,9.838045120239258,0.0003,0.6670420169830322,0.20498046875,0.2
477,18.972,41.44,1001472,489,2095,-0.6576590290293097,0.02039866,-0.021398267068434507,4880,15.071539267897606,5.1337385177612305,0.0003,0.5382142066955566,0.186376953125,0.2
