time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/explained_variance
10231,800.0,10.385,708,1449984,141,1.6057933431118727,0.0003,21750,-0.9099679291248322,0.2,-0.03448764104250586,0.3213008940219879,0.02646842,0.209033203125,0.9996256828308105
10247,800.0,11.932,709,1452032,141,1.0727096253074706,0.0003,21760,-0.9398345908150076,0.2,-0.03658806040475611,0.2973390519618988,0.02708659,0.231103515625,0.9994710683822632
10266,800.0,13.169999999999998,710,1454080,141,1.345214038901031,0.0003,21770,-0.9123601207509637,0.2,-0.032929791434435175,0.3002195358276367,0.023488957,0.231005859375,0.9996411800384521
10284,800.0,16.04,711,1456128,141,1.9837803633883595,0.0003,21780,-0.9030680930241942,0.2,-0.018534281698521227,0.43634361028671265,0.02620418,0.19951171875,0.9987186789512634
10300,800.0,17.507,712,1458176,141,1.277542473282665,0.0003,21790,-0.8668840108439326,0.2,-0.03263266859867144,0.5341923236846924,0.02544142,0.202197265625,0.9995481967926025
10314,800.0,21.095999999999993,713,1460224,141,1.3878797410055994,0.0003,21800,-0.9348085962235928,0.2,-0.03601831784180831,0.49684175848960876,0.029732805,0.24296875,0.9995579719543457
10328,800.0,22.390999999999995,714,1462272,141,1.3697763044387101,0.0003,21810,-0.8421050732955336,0.2,-0.030134831824398134,0.1873856633901596,0.023443773,0.219775390625,0.999346137046814
10346,800.0,24.152,715,1464320,141,0.9814571928232908,0.0003,21820,-0.9024747071787715,0.2,-0.03391884303855477,0.13149093091487885,0.03062129,0.254248046875,0.999667763710022
10363,800.0,26.837,716,1466368,141,1.338980182260275,0.0003,21830,-0.8660750890150666,0.2,-0.03908688352094032,0.44995301961898804,0.025984352,0.2185546875,0.9996515512466431
10384,800.0,28.364,717,1468416,141,0.9856237246654928,0.0003,21840,-0.9002049257978797,0.2,-0.03837350451212842,0.5648690462112427,0.02490053,0.254052734375,0.9997701048851013
10402,800.0,30.757999999999996,718,1470464,141,1.0059219450689851,0.0003,21850,-0.8965799240395427,0.2,-0.032226326315139886,0.43415170907974243,0.025276601,0.22880859375,0.9997178912162781
10416,800.0,32.359,719,1472512,141,0.9558892897330225,0.0003,21860,-0.8928466301411391,0.2,-0.035280779242748396,0.2937954068183899,0.032912426,0.24931640625,0.9997575879096985
10432,800.0,35.84,720,1474560,141,1.0253902895376086,0.0003,21870,-0.9145324861630797,0.2,-0.036652279522968456,0.20299369096755981,0.025978778,0.23203125,0.9997349381446838
10447,800.0,35.496,721,1476608,141,0.6836539794690907,0.0003,21880,-0.869356220588088,0.2,-0.03632826050743461,0.2548257112503052,0.030791864,0.27568359375,0.9997420310974121
10461,800.0,36.231,722,1478656,141,1.00354570671916,0.0003,21890,-0.9296666618436575,0.2,-0.03284479581052437,0.8340792655944824,0.023603192,0.2330078125,0.9996039271354675
10476,800.0,38.702,723,1480704,141,0.829284833278507,0.0003,21900,-0.817614777944982,0.2,-0.02448797065881081,0.11349570751190186,0.023397192,0.220458984375,0.9994504451751709
10494,800.0,39.959999999999994,724,1482752,141,1.127763208001852,0.0003,21910,-0.8850488852709532,0.2,-0.03503179203253239,0.3440699577331543,0.021212151,0.2173828125,0.999777615070343
10510,800.0,41.918,725,1484800,141,0.9511224440298974,0.0003,21920,-0.8811273410916328,0.2,-0.04126363398681861,0.29373490810394287,0.028464928,0.238671875,0.9997005462646484
10525,800.0,43.00200000000001,726,1486848,141,0.8096346234902739,0.0003,21930,-0.8604089481756091,0.2,-0.03087767523393268,0.19850297272205353,0.026339412,0.249462890625,0.9998056888580322
10544,800.0,44.275999999999996,727,1488896,141,0.9323410263285041,0.0003,21940,-0.8603899355977773,0.2,-0.0299080629767559,0.6704134345054626,0.022531914,0.21513671875,0.9994799494743347
10563,800.0,46.660999999999994,728,1490944,141,0.9888879116624594,0.0003,21950,-0.8195967506617308,0.2,-0.0353256949558272,0.3187258839607239,0.022968456,0.193408203125,0.9998051524162292
10582,800.0,47.5,729,1492992,141,0.8659404285252095,0.0003,21960,-0.8579101415351034,0.2,-0.02993865651078522,0.43736451864242554,0.02273667,0.225048828125,0.9997777342796326
10602,800.0,48.316,730,1495040,141,0.8115619843825698,0.0003,21970,-0.8104708006605505,0.2,-0.03297839142032899,0.4694576859474182,0.026373014,0.227783203125,0.9997729063034058
10616,800.0,49.521,731,1497088,141,1.0089241418987513,0.0003,21980,-0.8952981045469641,0.2,-0.033000925710075533,0.4734407365322113,0.035251487,0.245654296875,0.9997387528419495
10629,800.0,50.43,732,1499136,141,0.8695433408487588,0.0003,21990,-0.8410803657025099,0.2,-0.02937549596244935,0.14252406358718872,0.025554998,0.196728515625,0.9998192191123962
10643,800.0,48.092000000000006,733,1501184,141,0.9403749817982316,0.0003,22000,-0.8349225368350744,0.2,-0.03649277508229716,0.31744205951690674,0.026378118,0.2453125,0.9998044967651367
10661,800.0,48.51599999999999,734,1503232,141,0.8533662535715848,0.0003,22010,-0.9362185008823871,0.2,-0.025006852320802863,0.17153801023960114,0.033372387,0.276416015625,0.9991326928138733
10678,800.0,49.84,735,1505280,140,0.6221263187471777,0.0003,22020,-0.8381004413589835,0.2,-0.03469531539885793,0.10936140269041061,0.024812866,0.231005859375,0.9997521042823792
10695,800.0,49.199000000000005,736,1507328,140,1.0288942362181843,0.0003,22030,-0.9211528427898884,0.2,-0.025111303762241733,0.13032439351081848,0.023345705,0.20029296875,0.9996766448020935
10711,800.0,49.257,737,1509376,140,1.092436966113746,0.0003,22040,-0.826641108840704,0.2,-0.03137019853311358,0.3063325583934784,0.022227826,0.217333984375,0.9997049570083618
10727,800.0,49.26999999999999,738,1511424,140,0.5976708339527249,0.0003,22050,-0.9271379141137004,0.2,-0.031280145928030835,0.06630222499370575,0.033588238,0.257763671875,0.9997920989990234
10744,800.0,48.81900000000002,739,1513472,140,1.0362377701327206,0.0003,22060,-0.8377558356150985,0.2,-0.032668851790367624,0.09264950454235077,0.022314416,0.1982421875,0.9997975826263428
10756,800.0,48.39400000000001,740,1515520,140,0.8771293074823916,0.0003,22070,-0.9125953333452343,0.2,-0.02900077742015128,0.32307207584381104,0.029888256,0.24296875,0.9997334480285645
10770,800.0,46.863000000000014,741,1517568,140,0.7497973939403891,0.0003,22080,-0.8777873815968633,0.2,-0.03355775133240968,0.3290095329284668,0.030005898,0.27890625,0.9996856451034546
10785,800.0,47.717,742,1519616,140,0.7179573653731495,0.0003,22090,-0.924043557792902,0.2,-0.03295285900821909,0.3872954845428467,0.025847785,0.231640625,0.9997480511665344
10802,800.0,46.883,743,1521664,140,1.1077912922017277,0.0003,22100,-0.8905351255089045,0.2,-0.023023011209443212,0.28886204957962036,0.019375455,0.1740234375,0.9998029470443726
10822,800.0,45.797999999999995,744,1523712,140,0.9563668070361018,0.0003,22110,-0.8944031896069646,0.2,-0.031167953037947883,0.20738045871257782,0.024547812,0.216650390625,0.9997320771217346
10845,800.0,43.81099999999999,745,1525760,140,1.6886298923753202,0.0003,22120,-0.9132867358624935,0.2,-0.03158139906008728,0.5161431431770325,0.029299937,0.25849609375,0.9993386268615723
10864,800.0,42.994,746,1527808,140,0.885508390609175,0.0003,22130,-0.8571413123980165,0.2,-0.028628679932444355,0.2812417447566986,0.030621212,0.25244140625,0.9996528029441833
10881,800.0,42.461999999999996,747,1529856,140,1.1040379072539508,0.0003,22140,-0.8768096264451742,0.2,-0.03559679565078113,0.11704610288143158,0.025782827,0.223388671875,0.999620258808136
10897,800.0,42.621,748,1531904,140,0.642004716489464,0.0003,22150,-0.8581325760111213,0.2,-0.031875888191279955,0.3279406428337097,0.023974678,0.207568359375,0.9998483657836914
10912,800.0,43.031000000000006,749,1533952,140,1.1243795342743397,0.0003,22160,-0.9440592944622039,0.2,-0.030461166774330195,0.2804354429244995,0.017601984,0.166455078125,0.9997954964637756
10928,800.0,41.492,750,1536000,140,0.9338023378513753,0.0003,22170,-0.9327380567789078,0.2,-0.03363425862044096,0.22019073367118835,0.022855526,0.220751953125,0.9997785687446594
10944,800.0,40.93899999999999,751,1538048,140,1.0298725941218436,0.0003,22180,-0.8972282920032739,0.2,-0.026945427115424535,0.677971363067627,0.025452897,0.2087890625,0.9998449683189392
10961,800.0,38.73799999999999,752,1540096,140,1.0475641519762575,0.0003,22190,-0.9406933046877384,0.2,-0.033714703290024774,0.21698999404907227,0.027432606,0.275,0.999760091304779
10975,800.0,37.661,753,1542144,140,0.9171611896250397,0.0003,22200,-0.9309246776625514,0.2,-0.028601243167940993,0.16408221423625946,0.020810265,0.2462890625,0.9997286796569824
10991,800.0,37.848,754,1544192,140,0.580462357448414,0.0003,22210,-0.9775866126641631,0.2,-0.026014803504222073,0.11923821270465851,0.027488459,0.242138671875,0.9997876286506653
11009,800.0,37.751,755,1546240,140,1.0857886709272861,0.0003,22220,-0.8741060698404908,0.2,-0.03494728018413298,0.3861739933490753,0.021193765,0.234423828125,0.999832034111023
11026,800.0,36.052,756,1548288,140,0.9430574630852788,0.0003,22230,-0.9225297063589096,0.2,-0.030038605474692302,0.2582525908946991,0.019437328,0.210595703125,0.9998108148574829
11044,800.0,35.569,757,1550336,140,0.6291655757464468,0.0003,22240,-0.9318106235936284,0.2,-0.031991592288250104,0.04077209532260895,0.018414399,0.221826171875,0.9997981786727905
11060,800.0,34.38799999999999,758,1552384,140,0.7320269527845085,0.0003,22250,-0.93256968986243,0.2,-0.029494488282944077,0.157123863697052,0.027573146,0.228564453125,0.9998473525047302
11081,800.0,33.23299999999999,759,1554432,140,0.775635731080547,0.0003,22260,-0.9642408961430192,0.2,-0.03210688148537884,0.23974725604057312,0.023815738,0.253564453125,0.9997382760047913
11103,800.0,33.68,760,1556480,140,1.089155095629394,0.0003,22270,-0.9143667429685592,0.2,-0.029177855997113512,0.2622416615486145,0.027754648,0.22333984375,0.9998628497123718
11126,800.0,31.474,761,1558528,140,0.7636063968297094,0.0003,22280,-0.9801062479615211,0.2,-0.03008752654423006,0.419590026140213,0.020840667,0.212060546875,0.9998685717582703
11153,800.0,29.65299999999999,762,1560576,139,0.7661508926656098,0.0003,22290,-0.9937463210895657,0.2,-0.03175262361037312,0.1091223731637001,0.03391259,0.272998046875,0.999762773513794
11177,800.0,27.385,763,1562624,139,0.6322780274786055,0.0003,22300,-0.9794855590909719,0.2,-0.03457008403056534,0.005033113062381744,0.017367221,0.247607421875,0.9997847080230713
11191,800.0,26.517,764,1564672,139,0.7173097883351147,0.0003,22310,-0.9118362575769424,0.2,-0.03723026103034499,0.1186581552028656,0.028383154,0.246044921875,0.9997133612632751
11205,800.0,25.532999999999994,765,1566720,139,0.739577320823446,0.0003,22320,-0.9691371969878674,0.2,-0.030422061783610843,0.2695305347442627,0.024127558,0.19599609375,0.9998165369033813
11220,800.0,24.258999999999997,766,1568768,139,0.5757046554470435,0.0003,22330,-0.9078734127804637,0.2,-0.027336652320809663,0.011950582265853882,0.02308084,0.230078125,0.9997810125350952
11235,800.0,22.474999999999994,767,1570816,139,1.0876633775420488,0.0003,22340,-0.9133939748629928,0.2,-0.030769839635468088,0.2163403183221817,0.018286219,0.201513671875,0.9998244643211365
11250,800.0,20.961000000000002,768,1572864,139,0.7151726336684078,0.0003,22350,-0.9964777724817395,0.2,-0.026358278503175826,0.8896999955177307,0.028140258,0.249169921875,0.9998397827148438
11270,800.0,19.967999999999996,769,1574912,139,0.8220002612099051,0.0003,22360,-0.921954414062202,0.2,-0.03565189419168746,0.2783505916595459,0.023587096,0.2337890625,0.9998310804367065
11289,800.0,18.358,770,1576960,139,1.1406600398942828,0.0003,22370,-0.9937094146385789,0.2,-0.026855371215788182,0.790655791759491,0.020965545,0.202001953125,0.9997375011444092
11305,800.0,15.296000000000001,771,1579008,139,0.8421956263482571,0.0003,22380,-0.9600599514320493,0.2,-0.03441746569587849,0.08226104080677032,0.021959733,0.23740234375,0.9997678995132446
11321,800.0,16.742,772,1581056,139,0.8792304889764637,0.0003,22390,-1.03231852222234,0.2,-0.034847704859566876,0.19736430048942566,0.018857371,0.21591796875,0.9997844696044922
11346,800.0,14.542,773,1583104,139,0.6246294408105314,0.0003,22400,-0.9372524864971638,0.2,-0.03371426259545842,0.010527558624744415,0.034191594,0.249365234375,0.9998483061790466
11366,800.0,12.293,774,1585152,139,0.7981992452405393,0.0003,22410,-0.977303090877831,0.2,-0.03421682015759871,0.22936418652534485,0.02445424,0.27177734375,0.9997701048851013
11395,800.0,11.399,775,1587200,139,0.6143897475209087,0.0003,22420,-0.9628308061510324,0.2,-0.024122933627222665,0.11643441021442413,0.0304312,0.25380859375,0.9998078346252441
11411,800.0,8.629000000000001,776,1589248,139,1.016519710049033,0.0003,22430,-0.9484188759699463,0.2,-0.034483454258588606,1.2013721466064453,0.0224851,0.194677734375,0.9997227191925049
11428,800.0,5.734000000000001,777,1591296,139,0.6085677720606327,0.0003,22440,-1.0305848352611064,0.2,-0.030584635921695736,0.030937522649765015,0.01854612,0.198876953125,0.9997054934501648
11449,800.0,4.045,778,1593344,139,0.8895769507158547,0.0003,22450,-1.012195109575987,0.2,-0.01467746163107222,0.5169913172721863,0.02318782,0.212255859375,0.9995942711830139
11461,800.0,-1.1040000000000003,779,1595392,139,0.5952179632615298,0.0003,22460,-0.9962827675044537,0.2,-0.03880331302934792,0.019555069506168365,0.027291663,0.259326171875,0.9997706413269043
11475,800.0,-1.4300000000000004,780,1597440,139,0.8238317734096199,0.0003,22470,-0.9609641579911112,0.2,-0.0232474349119002,0.32606807351112366,0.0388565,0.286865234375,0.9993491768836975
11490,800.0,-2.5029999999999997,781,1599488,139,0.8763599951751531,0.0003,22480,-1.0068601904436947,0.2,-0.031802240504475776,0.2334066927433014,0.020249922,0.195166015625,0.9997577667236328
11508,800.0,-4.015999999999999,782,1601536,139,0.7721662241965532,0.0003,22490,-0.9692492470145225,0.2,-0.0365959508533706,0.15869759023189545,0.021446994,0.219677734375,0.9997618794441223
11525,800.0,-4.015,783,1603584,139,0.9284738702699542,0.0003,22500,-1.0113697115331888,0.2,-0.031156752331298776,0.19405359029769897,0.017113496,0.1796875,0.9997429847717285
11540,800.0,-5.605,784,1605632,139,0.6825776969548315,0.0003,22510,-0.9829701174050569,0.2,-0.03400248469188227,0.31215038895606995,0.026193243,0.233984375,0.9997570514678955
11558,800.0,-7.384999999999999,785,1607680,139,1.0246980990283192,0.0003,22520,-0.9576933948323131,0.2,-0.03025319289008621,0.20484694838523865,0.023335943,0.18427734375,0.9997175335884094
11579,800.0,-11.100999999999999,786,1609728,139,0.8155287567526102,0.0003,22530,-1.0226761715486645,0.2,-0.02396891253301874,0.712138831615448,0.017500171,0.22177734375,0.9997389912605286
11598,800.0,-13.163,787,1611776,138,0.7362493385560811,0.0003,22540,-0.9883653922006488,0.2,-0.02650089743692661,0.40397122502326965,0.025367245,0.25849609375,0.9997239112854004
11613,800.0,-16.434,788,1613824,138,0.7372830220963806,0.0003,22550,-1.0386755451560021,0.2,-0.02587746449135011,0.18552729487419128,0.020954644,0.246923828125,0.9997483491897583
11630,800.0,-16.967000000000002,789,1615872,138,0.9462364774663001,0.0003,22560,-0.9468085223808884,0.2,-0.028010939330852126,0.09339963644742966,0.019039659,0.21220703125,0.999686598777771
11658,800.0,-17.912000000000003,790,1617920,138,1.0957259974442422,0.0003,22570,-0.9835456002503633,0.2,-0.03285276387177873,0.06403662264347076,0.019303774,0.205224609375,0.9997537136077881
11675,800.0,-19.371,791,1619968,138,0.8126678521279246,0.0003,22580,-1.0037051631137728,0.2,-0.035784780856920405,0.07262943685054779,0.022270763,0.222802734375,0.9997724294662476
11691,800.0,-19.652999999999995,792,1622016,138,0.7522401948226616,0.0003,22590,-0.9616579141467809,0.2,-0.031262811343185606,0.2965659201145172,0.018711679,0.173486328125,0.9998134970664978
11710,800.0,-22.409000000000002,793,1624064,138,0.6034591544885188,0.0003,22600,-1.0176667561754584,0.2,-0.02741780212963931,0.13312023878097534,0.03257042,0.260302734375,0.9998133182525635
11726,800.0,-25.917,794,1626112,138,0.7176360853947699,0.0003,22610,-0.9733783170580864,0.2,-0.029677452362375335,0.10151714831590652,0.01938045,0.167724609375,0.999809741973877
11741,800.0,-26.94899999999999,795,1628160,138,0.7136975950561464,0.0003,22620,-1.0291760068386793,0.2,-0.024188546248478816,0.09530443698167801,0.020410605,0.231640625,0.9995399117469788
11755,800.0,-28.73,796,1630208,138,0.6535055300686509,0.0003,22630,-0.951712935976684,0.2,-0.038766946442774494,0.0691763162612915,0.024863658,0.258935546875,0.9997613430023193
11775,800.0,-29.618000000000002,797,1632256,138,0.6713067192118615,0.0003,22640,-1.0393666235730052,0.2,-0.03215654818486655,0.07803180813789368,0.023549654,0.233349609375,0.9997756481170654
11795,800.0,-32.149,798,1634304,138,0.43868939294479786,0.0003,22650,-0.9846277588978409,0.2,-0.04416520072991261,-0.020218297839164734,0.030128539,0.277880859375,0.9998587965965271
11813,800.0,-33.344,799,1636352,138,0.5829449363518506,0.0003,22660,-1.0283045947551728,0.2,-0.03601876703178277,0.08515223115682602,0.02245778,0.19892578125,0.9998376965522766
11834,800.0,-33.492999999999995,800,1638400,138,0.4099368840223178,0.0003,22670,-1.0317681590095162,0.2,-0.03633938141283579,0.05217397212982178,0.02908386,0.266943359375,0.9998018145561218
11853,800.0,-33.885999999999996,801,1640448,138,0.4632408098317683,0.0003,22680,-1.0225229687988757,0.2,-0.038634165583061986,-0.001031622290611267,0.04509045,0.29248046875,0.999826192855835
11872,800.0,-34.852000000000004,802,1642496,138,0.48009969876147807,0.0003,22690,-1.0284655675292016,0.2,-0.038908674407866786,0.17481394112110138,0.034563128,0.258203125,0.9997975826263428
11890,800.0,-35.38,803,1644544,138,0.6118125720880926,0.0003,22700,-1.0313914777711033,0.2,-0.02890682589058997,0.08216777443885803,0.02464243,0.209912109375,0.9998416304588318
11908,800.0,-37.082,804,1646592,138,0.5966016605496407,0.0003,22710,-1.0342247312888504,0.2,-0.03654005617281655,0.05898671597242355,0.018581381,0.210986328125,0.9997808337211609
11921,800.0,-38.648999999999994,805,1648640,138,0.6661389079876244,0.0003,22720,-1.0112233204767107,0.2,-0.036371586086897875,0.11653618514537811,0.020492826,0.210986328125,0.9997612237930298
11935,800.0,-39.05299999999999,806,1650688,138,1.0733773915562779,0.0003,22730,-1.006364587880671,0.2,-0.030155358387855814,0.2609471380710602,0.018931933,0.162841796875,0.9997402429580688
11952,800.0,-40.345000000000006,807,1652736,138,0.7549379030242562,0.0003,22740,-1.0075940856710077,0.2,-0.03830586120457156,0.09247938543558121,0.027557436,0.23330078125,0.9996938705444336
11968,800.0,-40.496,808,1654784,138,0.6542151066474616,0.0003,22750,-1.026810377277434,0.2,-0.037356710809399375,0.021593883633613586,0.020301506,0.23544921875,0.9998512268066406
11982,800.0,-41.065,809,1656832,138,0.8865811174735427,0.0003,22760,-1.0207025857642293,0.2,-0.03562061231932603,0.06523396074771881,0.02731654,0.277978515625,0.9995489716529846
11997,800.0,-42.91700000000001,810,1658880,138,0.7692438803613186,0.0003,22770,-1.0122095244005322,0.2,-0.04061239005968673,0.1058591976761818,0.025395107,0.237939453125,0.9997774362564087
12012,800.0,-42.975,811,1660928,138,0.5166238027624785,0.0003,22780,-1.0639189418405295,0.2,-0.03794535380875459,0.12091030925512314,0.032079622,0.2884765625,0.9995829463005066
12026,800.0,-42.852999999999994,812,1662976,138,0.9886901416815818,0.0003,22790,-0.9919724391773344,0.2,-0.03711367659561802,0.5321900844573975,0.021047112,0.200927734375,0.9998147487640381
12044,800.0,-43.317,813,1665024,138,0.6290931676048785,0.0003,22800,-1.0677452623844146,0.2,-0.033166394737781955,0.07203367352485657,0.020642485,0.269384765625,0.9997283816337585
12063,800.0,-44.424,814,1667072,138,0.8745220385491848,0.0003,22810,-0.97892946600914,0.2,-0.04320623914245516,0.19060182571411133,0.023891537,0.233984375,0.9997215270996094
12082,800.0,-43.595,815,1669120,138,0.8354829089716077,0.0003,22820,-1.0515456611290575,0.2,-0.03563009046629304,0.12261518090963364,0.019066827,0.2482421875,0.9997909069061279
12098,800.0,-44.733000000000004,816,1671168,138,0.5189932810608298,0.0003,22830,-1.0439291136339306,0.2,-0.033030144646181724,0.02920950949192047,0.025932869,0.264306640625,0.9997788071632385
12113,800.0,-44.181,817,1673216,138,0.5517176296561956,0.0003,22840,-0.9722192611545324,0.2,-0.038385964384360705,0.09034302830696106,0.0373023,0.306591796875,0.9997270703315735
12128,800.0,-41.875,818,1675264,138,0.5907223060261458,0.0003,22850,-1.0480423564091326,0.2,-0.0350623249905766,-0.0006369426846504211,0.020982675,0.203466796875,0.9997901320457458
12146,800.0,-41.582,819,1677312,138,0.672870852611959,0.0003,22860,-1.0283519284799696,0.2,-0.026225834249635226,0.1876324713230133,0.024865981,0.24697265625,0.9998642206192017
12163,800.0,-43.12,820,1679360,138,1.0117979458533228,0.0003,22870,-0.983827717602253,0.2,-0.02902497458999278,0.3995942771434784,0.024041863,0.197802734375,0.9994673132896423
12191,800.0,-45.306,821,1681408,137,0.6731565698981286,0.0003,22880,-1.0266498414799572,0.2,-0.03820235575913102,0.25695186853408813,0.026446592,0.244287109375,0.9997736811637878
12222,800.0,-45.46799999999999,822,1683456,137,1.2086469486355782,0.0003,22890,-0.9830362409353256,0.2,-0.0203817260597134,0.27430224418640137,0.023018112,0.248828125,0.999260663986206
12255,800.0,-45.821000000000005,823,1685504,137,0.8552451286930591,0.0003,22900,-0.9810333443805576,0.2,-0.03333998573507415,0.46522313356399536,0.01930526,0.199853515625,0.9998185038566589
12298,800.0,-46.67100000000001,824,1687552,137,0.7151649481151253,0.0003,22910,-1.0274464085698127,0.2,-0.03521351581221097,0.31801357865333557,0.024835577,0.242138671875,0.9998152256011963
12326,800.0,-49.33,825,1689600,137,0.640270944032818,0.0003,22920,-1.0565519304946065,0.2,-0.02547055578106665,0.05369319021701813,0.03288807,0.232861328125,0.9995980262756348
12356,800.0,-50.102000000000004,826,1691648,136,0.6366154115181416,0.0003,22930,-1.0043334038928151,0.2,-0.021496998680231628,0.0867237076163292,0.021556063,0.2498046875,0.9993085861206055
12378,800.0,-50.565999999999995,827,1693696,136,0.4680434190435335,0.0003,22940,-1.0552290838211775,0.2,-0.03355936585867312,0.05978599935770035,0.022343963,0.229248046875,0.9996750950813293
12399,800.0,-52.117999999999995,828,1695744,136,0.556505782622844,0.0003,22950,-1.020669743604958,0.2,-0.0360777102469001,0.03441332280635834,0.025602119,0.256982421875,0.9996976852416992
12420,800.0,-53.595,829,1697792,136,0.58137355518993,0.0003,22960,-1.039903033338487,0.2,-0.028111960159731098,0.005613356828689575,0.020592809,0.26474609375,0.9996817708015442
12440,800.0,-54.403999999999996,830,1699840,136,0.6030064410995692,0.0003,22970,-0.9772459458559751,0.2,-0.03716491113445954,0.22633764147758484,0.017503198,0.201123046875,0.999806821346283
12459,800.0,-55.648999999999994,831,1701888,136,0.5650215672096237,0.0003,22980,-1.0448023876175285,0.2,-0.026869693884509615,0.13877694308757782,0.022663472,0.243603515625,0.9998621344566345
12480,800.0,-57.556999999999995,832,1703936,136,0.5961499668657779,0.0003,22990,-1.0325715774670243,0.2,-0.024673508197884074,0.021855980157852173,0.024309661,0.2611328125,0.9998010993003845
12498,800.0,-56.672,833,1705984,136,0.5481288576964289,0.0003,23000,-1.0402577986940742,0.2,-0.031517211500613485,0.21561458706855774,0.031598426,0.29033203125,0.9997683763504028
12517,800.0,-58.90199999999999,834,1708032,136,0.6759891699999571,0.0003,23010,-1.0244481978937983,0.2,-0.030169238267990294,0.027138881385326385,0.029992107,0.24140625,0.999569833278656
12531,800.0,-59.779999999999994,835,1710080,136,0.6846946891397238,0.0003,23020,-0.9613527772948146,0.2,-0.028464503558643627,0.026800990104675293,0.0256558,0.264306640625,0.9997562170028687
12546,800.0,-61.667999999999985,836,1712128,136,0.4778870997484773,0.0003,23030,-1.0551497712731361,0.2,-0.03280132048239466,0.1536603718996048,0.026120681,0.26416015625,0.9998098015785217
12566,800.0,-61.72999999999999,837,1714176,136,0.5972785111516714,0.0003,23040,-0.9767945332452654,0.2,-0.034481940742989534,0.057717859745025635,0.025424788,0.25126953125,0.9997260570526123
12585,800.0,-61.75599999999999,838,1716224,136,0.6639167341403663,0.0003,23050,-1.0365896981209517,0.2,-0.03657501588895684,0.052405402064323425,0.024232961,0.255908203125,0.9997723698616028
12599,800.0,-62.562999999999995,839,1718272,136,0.5936055969912559,0.0003,23060,-0.9840508563444018,0.2,-0.032092554384144024,0.31307077407836914,0.032467164,0.2529296875,0.9997625350952148
12616,800.0,-62.321000000000005,840,1720320,136,0.6883280859328806,0.0003,23070,-1.0113007428124547,0.2,-0.03232981783512514,0.05068535357713699,0.031175707,0.30146484375,0.9997524619102478
12637,800.0,-62.89000000000001,841,1722368,136,0.7207891692407429,0.0003,23080,-1.028185006789863,0.2,-0.03455456761585083,0.030147910118103027,0.02945561,0.2548828125,0.9997007846832275
12656,800.0,-64.7,842,1724416,136,0.7040863817557692,0.0003,23090,-1.0260571986436844,0.2,-0.030527999484911562,0.2710442841053009,0.032830074,0.26044921875,0.9997478127479553
12672,800.0,-67.289,843,1726464,136,0.5253167822491378,0.0003,23100,-1.0197336794808507,0.2,-0.028314625399070793,0.4535713493824005,0.029981446,0.265234375,0.9998056292533875
12688,800.0,-68.42699999999999,844,1728512,136,0.5869817649014294,0.0003,23110,-0.9906474657356739,0.2,-0.035538732570421415,0.015591159462928772,0.032636695,0.30302734375,0.9997196197509766
12706,800.0,-70.93,845,1730560,136,0.7212569618597626,0.0003,23120,-0.9997528396546841,0.2,-0.03728186125663342,0.31887900829315186,0.028753351,0.2576171875,0.9997227191925049
12724,800.0,-73.124,846,1732608,136,0.8416657472494989,0.0003,23130,-0.9795087393373251,0.2,-0.030782479548361153,0.2003237009048462,0.025937464,0.231005859375,0.9996414184570312
12744,800.0,-75.581,847,1734656,136,0.685161035740748,0.0003,23140,-1.0263201156631112,0.2,-0.02724039253516821,0.27423879504203796,0.021980826,0.25078125,0.9997249245643616
12761,800.0,-77.42900000000002,848,1736704,136,0.7434112954419106,0.0003,23150,-0.9969488508999348,0.2,-0.03781151728762779,0.033652469515800476,0.030050788,0.2943359375,0.9992910623550415
12777,800.0,-76.89299999999999,849,1738752,136,1.0015391875058413,0.0003,23160,-1.0044251434504985,0.2,-0.03346226649300661,0.2236691564321518,0.019134635,0.219775390625,0.9996215105056763
12794,800.0,-77.32400000000001,850,1740800,136,0.9661306127905845,0.0003,23170,-1.0211947163566948,0.2,-0.036238102248171346,0.2991189956665039,0.01826894,0.205615234375,0.9996058344841003
12815,800.0,-78.512,851,1742848,135,1.0542900040745735,0.0003,23180,-0.9866390969604254,0.2,-0.03728171664115507,0.19617128372192383,0.026056137,0.21982421875,0.9996278285980225
12829,800.0,-79.039,852,1744896,136,0.7297123797703534,0.0003,23190,-0.980969057790935,0.2,-0.030544840563379694,0.06903229653835297,0.03576047,0.228271484375,0.9997003674507141
12844,800.0,-80.162,853,1746944,136,0.8943882001098246,0.0003,23200,-0.9418191028758883,0.2,-0.03601102607208304,0.2793951630592346,0.017605204,0.2033203125,0.9997831583023071
12862,800.0,-81.286,854,1748992,135,0.597012642561458,0.0003,23210,-0.9700200255960226,0.2,-0.029834557890717407,0.036137551069259644,0.019340936,0.22763671875,0.9997355341911316
12877,800.0,-82.278,855,1751040,135,0.5843071734998375,0.0003,23220,-0.9387470813468098,0.2,-0.03579370963561814,-0.0067793577909469604,0.0315922,0.24580078125,0.9997686743736267
12898,800.0,-83.478,856,1753088,135,0.5355044623371213,0.0003,23230,-1.0026954602450133,0.2,-0.020047722721938045,0.36660298705101013,0.028382752,0.28955078125,0.9997761845588684
